#rho, x, y, z, w, energia, pressao, energiamit, pressaomit, (pressao/pressaomit), fermie, fermip, hardgluons, nu, nd, ns,, ne, nB, muB, muBGibbs
4.5	3.5413660870561485	3.5816418021885488	3.500151038067521	0.04028112551041317	12554.797430529574	7566.162973843453	7245.097740734516	2256.4632840483964	3.353107062424143	7175.097740734516	2326.4632840483964	5309.699689795057	40.5000198667091	41.897606591910005	39.10237354133952	0.00001986672589841617	40.4999999999862	496.8138371451822	4471.324534305117
4.49	3.538740909936155	3.579045820026911	3.4974945706823757	0.04031043848224863	12510.118112966182	7535.66023500228	7223.990867719892	2249.5329897559923	3.3498776276313587	7153.990867719892	2319.5329897559923	5286.127245246288	40.410019910174206	41.80657016425653	39.01340992576067	0.000019910129104457808	40.4100000000638	496.05984528425665	4464.538607565359
4.48	3.536111832109828	3.5764460224754004	3.494834107905549	0.04033983710164871	12465.506666004232	7505.2151553426165	7202.899423828296	2242.6079131666793	3.346646157484061	7132.899423828296	2312.6079131666793	5262.607242175937	40.320019953721015	41.71553219556614	38.924447850747804	0.000019953722574396486	40.32000000001165	495.3056007277053	4457.7504065506355
4.47	3.533478839059762	3.5738423954557503	3.492169634719439	0.040369321710938974	12420.963112472946	7474.827742688452	7181.823431888945	2235.68806210445	3.3434126474926953	7111.823431888945	2305.6880621044506	5239.139680584002	40.230019997518994	41.62449268029828	38.835487322241214	0.000019997507418835297	40.230000000019494	494.55110253919355	4450.9599228549005
4.46	3.5308419161748534	3.571234924798607	3.4895011360080086	0.04039889276197357	12376.487475225624	7444.498004873217	7160.762914755136	2228.7734444027296	3.3401770931761106	7090.762914755136	2298.7734444027296	5215.724560470487	40.14002004149798	41.53345161261122	38.74652834594974	0.00002004148491679905	40.14000000001965	493.79634977800544	4444.167148004224
4.45	3.5282010487575604	3.568623596250109	3.4868285965634613	0.04042855077364611	12332.079777200903	7414.225949759892	7139.717895365513	2221.8640679245027	3.336939490040766	7069.717895365513	2291.8640679245027	5192.361881835389	40.05002008562141	41.4424089866167	38.65757092760007	0.000020085656453636402	40.04999999994605	493.04134149781237	4437.372073474335
4.44	3.5255562220291377	3.566008395483564	3.4841520010984475	0.0404582960196814	12287.740041506197	7384.01158526833	7118.688396827487	2214.9599405896215	3.333699833552163	7048.688396827487	2284.9599405896215	5169.051644678709	39.96002013008865	41.35136479680993	38.568615073367724	0.000020130023055779744	39.96000000008877	492.2860767450156	4430.574690714982
4.43	3.522907421105396	3.5633893080602075	3.481471334205953	0.04048812921316097	12243.468291149184	7353.85491928731	7097.674442148739	2208.0610702868653	3.330458119227616	7027.674442148739	2278.0610702868653	5145.793849000444	39.87002017453492	41.26031903672727	38.47966078856959	0.000020174586411357973	39.86999999994393	491.53055456393406	4423.774991069186
4.42	3.5202546310340357	3.5607663194866714	3.4787865804171942	0.04051805056728429	12199.264549449024	7323.755959809302	7076.676054648426	2201.1674650087025	3.3272143424945395	7006.676054648426	2271.1674650087025	5122.5884948006	39.78002021932612	41.16927170097055	38.39070807961341	0.000020219347468981248	39.77999999997002	490.77477398876414	4416.972965895549
4.41	3.51759783675581	3.558139415160842	3.476097724147258	0.040548060675504476	12155.128839652523	7293.714714804641	7055.69325757335	2194.279132725468	3.3239684988232425	6985.69325757335	2264.279132725468	5099.4355820791725	39.69002026426389	41.07822278334808	38.30175695221898	0.000020264307751831046	39.68999999994365	490.0187340510147	4410.168606452871
4.4	3.5149370231287462	3.555508580403063	3.4734047497260776	0.040578159969231455	12111.061185169194	7263.731192298644	7034.72607433303	2187.3960814624797	3.32072058364581	6964.72607433303	2257.3960814624797	5076.335110836164	39.60002030943397	40.98717227798394	38.212807412472465	0.00002030946854765466	39.59999999996346	489.26243377489163	4403.361903969962
4.39	3.512272174917173	3.55287380044171	3.470707641384462	0.04060834886499384	12067.061609473769	7233.805400339632	7013.774528402199	2180.5183192680615	3.317470592390077	6943.774528402199	2250.5183192680615	5053.28708107157	39.510020354859286	40.89612017884193	38.12385946639013	0.000020354831128303315	39.510000000030445	488.50587217915785	4396.5528496158095
4.38	3.509603276786103	3.5502350604087836	3.4680063832489725	0.04063862800462401	12023.130136073549	7203.937346988232	6992.838643288151	2173.6458542028354	3.314218520491329	6922.838643288151	2243.6458542028354	5030.291492785397	39.420020400337116	40.80506647959966	38.03491311977748	0.0000204003971113227	39.41999999990475	487.749048277733	4389.741434488991
4.37	3.5069303133215723	3.547592345366547	3.465300959368933	0.04066899760562758	11979.2667887085	7174.1270403829885	6971.918442730859	2166.778694405348	3.3109643633226975	6901.918442730859	2236.7786944053482	5007.348345977641	39.33002044615115	40.714011174592684	37.94596837914569	0.00002044616748273387	39.32999999996318	486.9919610757544	4382.927649677686
4.36	3.5042532690015644	3.5449456402656017	3.462591353674118	0.040699458310187814	11935.47159106153	7144.3744886454215	6951.013950413228	2159.9168479971186	3.307708116296407	6881.013950413228	2229.9168479971186	4984.457640648303	39.24002049211744	40.62295425739352	37.85702525034595	0.000020492143874717607	39.239999999952296	486.23460957518216	4376.1114861713195
4.35	3.5015721282155488	3.5422949299762174	3.4598775500060737	0.04073001058230335	11891.744566980255	7114.679699952701	6930.125190182876	2153.060323155322	3.3044497747866624	6860.125190182876	2223.060323155322	4961.61937679738	39.150020538269864	40.53189572191825	37.76808373962823	0.000020538327658467052	39.14999999993877	485.4769927704389	4369.292934927118
