0.1	0.9958413925294253	1.1216512255235875	0.8252372596964687	0.12607108752995863	113.3413633176513	-45.96154924522039	111.60872742922066	-47.694185133651025	0.9636719679018447	49.60872742922066	14.305814866348973	1.7326358884306376	0.1000623680122914	0.14297949545276634	0.05694252739422431	0.2999843908592821	748.7425136261927
0.11	1.0279516457278186	1.1508810937328815	0.8645486532870067	0.12318807039541399	120.18669695557024	-43.72386305878693	118.09020753056919	-45.820352483788014	0.9542454540099216	56.090207530569174	16.179647516211993	2.0964894250010713	0.11005716288155244	0.15445131906464699	0.06547395423378835	0.3299824361799878	702.2127990453592
0.12000000000000001	1.0581634115893062	1.1784633193351395	0.9009469873322044	0.12058352465622693	127.23765629784523	-41.39050825384779	124.74266061850511	-43.88550393318792	0.9431476124066263	62.74266061850512	18.114496066812087	2.4949956793401182	0.120048980664389	0.16582441065510517	0.07409654649433596	0.35996993781383013	662.5114765159894
0.13	1.0867668228759546	1.2046557427644247	0.934939784451656	0.11813263041276485	134.49278390745212	-38.96232102838418	131.5646292560043	-41.89047567983196	0.930099751699465	69.56462925600432	20.109524320168042	2.928154651447777	0.1300497044813165	0.17712877558227566	0.0828039733048479	0.38998245336844006	628.133198886841
0.14	1.1139129800584249	1.229575668697501	0.9668458116793399	0.11594131100498249	141.93126150135598	-36.44600340484116	138.53529516003192	-39.841969746165205	0.9147640951750156	76.53529516003191	22.158030253834795	3.3959663413240495	0.14004062766241546	0.1883501786197523	0.09157394317216293	0.4199647494543307	598.0893823927584
0.15000000000000002	1.1398103996442364	1.253411692107863	0.9969843851127189	0.11387810462214243	149.55620119272544	-33.84096664345535	145.65777044375648	-37.73939739242428	0.8967012984221235	83.65777044375649	24.260602607575713	3.898430748968935	0.150036906130286	0.19951772280868074	0.10040730807857123	0.44996193701753795	571.5299379844361
0.16	1.164597907015122	1.2762831867211508	1.0255825320024647	0.111920448891314	157.3623827819964	-31.149120366118407	152.92683490761394	-35.58466824050083	0.8753522768737214	90.92683490761394	26.415331759499168	4.435547874382432	0.16003989966140306	0.21064026803823274	0.1092979711137408	0.4799781388133766	547.850519748306
0.17	1.1883455283644901	1.2982385650715276	1.0527880194438277	0.11016121462022499	165.33074025854313	-28.376620889310985	160.32342254097858	-33.383938606875525	0.8500081797857948	98.32342254097856	28.616061393124475	5.0073177175645425	0.17003113878744872	0.22169901962359725	0.11822873883052581	0.5099588972415718	526.6289784747518
0.18	1.2111931462573386	1.319408393046195	1.0787863454802231	0.10848190459332081	173.46874471059277	-25.521447849856248	167.85500443207752	-31.135188128371514	0.8196978847415467	105.85500443207752	30.864811871628483	5.613740278515264	0.180028170680201	0.2327222900307626	0.12720570143214588	0.5399561621431095	507.4462306900127
0.19	1.2332103435041981	1.3398488140199436	1.103693046926095	0.10690338244348895	181.76767344601478	-22.586539275359748	175.5128578887802	-28.841354832594348	0.7831303143163763	113.51285788878019	33.15864516740565	6.2548155572346005	0.1900254329554749	0.2437067977090995	0.13622134823628587	0.5699535789008603	490.0186670623151
