#Energy, Pressure
1001.4269005848,495.373015873, 1
994.1169590643,490.9087301587, 1
986.0760233918,485.9484126984, 1
959.0292397661,468.5873015873, 1
946.6023391813,460.6507936508, 1
771.1637426901,352.5158730159, 1
760.9298245614,346.5634920635, 1
752.1578947368,341.1071428571, 1
724.3801169591,324.2420634921, 1
714.1461988304,318.2896825397, 1
704.6432748538,312.8333333333, 1
677.5964912281,296.4642857143, 1
666.6315789474,290.0158730159, 1
658.5906432749,285.0555555556, 1
630.8128654971,268.6865079365, 1
620.5789473684,262.7341269841, 1
611.0760233918,256.7817460317, 1
583.298245614,240.9087301587, 1
574.5263157895,235.4523809524, 1
565.0233918129,229.996031746, 1
537.2456140351,213.626984127, 1
527.7426900585,208.1706349206, 1
517.5087719298,202.7142857143, 1
490.4619883041,186.8412698413, 1
480.2280701754,181.3849206349, 1
470.7251461988,175.4325396825, 1
442.9473684211,160.5515873016, 1
434.1754385965,155.0952380952, 1
423.9415204678,149.6388888889, 1
396.1637426901,133.7658730159, 1
386.6608187135,128.8055555556, 1
376.4269005848,123.3492063492, 1
349.3801169591,108.4682539683, 1
339.1461988304,103.0119047619, 1
330.3742690058,98.5476190476, 1
302.5964912281,83.6666666667, 1
293.0935672515,78.7063492063, 1
283.5906432749,73.746031746, 1
255.8128654971,59.3611111111, 1
246.3099415205,54.4007936508, 1
236.0760233918,49.4404761905, 1
209.0292397661,35.5515873016, 1
199.5263157895,31.5833333333, 1
189.2923976608,26.126984127, 1
162.9766081871,13.7261904762, 1
152.7426900585,8.7658730159, 1
142.5087719298,4.3015873016, 1
