0.15	40.72641608191004	0.007517793372242031
0.16	42.86424842594261	0.0070443141524671885
0.16999999999999998	44.96131942607295	0.006609019257532878
0.18	47.014903719775475	0.006204475035083079
0.19	49.02789363931273	0.005826592256928924
0.2	51.001894603738464	0.005471563293857706
0.21	52.93776906691973	0.0051359508038780035
0.22	54.836842707278066	0.004816958124830067
0.22999999999999998	56.69911983799297	0.00451173756836177
0.24	58.528827763213776	0.00421901365440547
0.25	60.3236766854719	0.003935684700675621
0.26	62.0856241245272	0.0036600649616623667
0.27	63.815429429161696	0.0033901192419312407
0.28	65.51049760189545	0.0031227143106463016
0.29000000000000004	67.17813863420062	0.0028574677939493007
0.3	68.81907879280816	0.0025916491423671017
0.31	70.42756814921671	0.0023196630721816856
0.32	72.00745797832349	0.002037417065255484
0.32999999999999996	73.55907587924698	0.0017367358583190702
0.33999999999999997	75.08344855899423	0.0014027336328021167
0.35	76.58038478252041	0.00099806218472447
0.36	78.0507266997734	0.0003080146678698568
0.37	79.49498813938115	0.+0.0008616673150917525*I
0.38	80.9135373517412	0.+0.0012335654307972582*I
0.39	82.30680895458583	0.+0.0014992726081055501*I
0.4	83.66981005630623	0.+0.0017118492753125391*I
0.41000000000000003	85.01367329431835	0.+0.0018876692198310358*I
0.42000000000000004	86.33934430007962	0.+0.0020372229371203223*I
0.43000000000000005	87.63566450900552	0.+0.0021690153337339544*I
0.43999999999999995	88.90865247419222	0.+0.002285663115434044*I
0.44999999999999996	90.15788214843083	0.+0.0023900598507428554*I
0.45999999999999996	91.38603990826942	0.+0.0024838852057540465*I
0.47	92.59102262597688	0.+0.002569070683396973*I
0.48	93.77311495412155	0.+0.0026468147873364035*I
0.49	94.93421738247872	0.+0.0027178928347634758*I
0.5	96.07390867455598	0.+0.0027831993090304363*I
