125.36794264196104	-61.33729773813805
131.86168076150128	-59.45156493812868
138.5298928206829	-57.50297582153469
145.36311877517076	-55.49479156336389
152.35312186687398	-53.42989315627192
159.4926504270346	-51.31084445039038
166.77525968552862	-49.13994255116238
174.19517545962236	-46.91925831531556
181.74718786499096	-44.65066913840362
189.42656706369291	-42.33588572316832
197.22899551013626	-39.97647412092701
205.15051277488072	-37.573874029517015
213.18747009615055	-35.129414105748154
221.33649257354742	-32.644324872328745
229.59444742673926	-30.119749675034157
237.95841713240975	-27.556754043513905
246.42567651608948	-24.956333738245
254.9936730848628	-22.319421706727056
263.66001003308736	-19.64689412986357
272.42243148664886	-16.93957569938963
281.27880960332124	-14.198244251610078
290.2271332525519	-11.423634849719392
299.2654980369182	-8.616443394781314
308.39209745208814	-5.777329834009976
317.6052150281145	-2.906921020420242
326.90321731223105	-0.0058132718636443315
336.284547597679	2.925425336684313
345.74772027293125	5.886252904872876
355.2913157384071	8.876151843027756
364.9139758098159	11.894627184482786
374.6143995567876	14.941205055627194
384.39133950929437	18.015431280386778
394.24359821508756	21.116870111991503
404.1700250893213	24.245103071784612
414.1695135311274	27.399727885813746
424.24099828021883	30.580357509193888
434.38345299385725	33.78661923120231
444.59588800411535	37.018153847050456
454.8773482581	40.27461489665066
465.2269114138245	43.555667960620184
475.6436860750462	46.86099000773592
486.1268101485798	50.19026878781044
496.67544934078387	53.54320227483929
507.28879573067206	56.91949814001211
517.9660664642529	60.31887326819643
528.7065025233924	63.741053302825065
539.5093675821057	67.18577222271543
550.3739469344782	70.6527719456107
561.299546500633	74.14180196005793
572.2854918720427	77.65261897316752
583.3311274467662	81.18498658994902
594.4358155868044	84.73867500249503
605.5989358534233	88.3134607066315
616.8198842648536	91.9091262279698
628.0980726097235	95.52545986800877
639.4329277972787	99.16225546398321
650.8238912370489	102.8193121600046
662.2704182719124	106.49643419692359
673.7719776065518	110.19343070248
685.3280508090411	113.91011550619129
696.9381318125269	117.64630695574334
708.6017264402653	121.40182774213392
720.3183519729865	125.17650473962951
732.0875367256834	128.97016884974778
743.9088196433913	132.7826548525225
755.7817499300535	136.61380126924027
767.7058866819414	140.4634502276445
779.680798543176	144.33144733506055
791.7060633780718	148.21764155770063
803.781267962496	152.12188510684672
