#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
9.00598615804e+35, 2.14025710188e+35, 10.6118921634, 1.79799812657, -10.3429748181, -7.00418593847, 0, 0, 0
9.05680968313e+36, 5.98475531394e+36, 8.60395787139, 1.90509662802, -3.26154581933, -2.20869467123, 0, 0, 0
9.13068032986e+36, 6.04098213296e+36, 8.59506916148, 1.90242593061, -3.24832545785, -2.19974194036, 0, 0, 0
9.20482585573e+36, 6.09745612338e+36, 8.58949916894, 1.9006359848, -3.23521625949, -2.19086448833, 0, 0, 0
9.26694144157e+35, 2.29154558297e+35, 10.6551406283, 1.84035027873, -10.1963068214, -6.90486345742, 0, 0, 0
9.27924612807e+36, 6.15417763601e+36, 8.5807633395, 1.8979991752, -3.22221680041, -2.18206135093, 0, 0, 0
9.35394101495e+36, 6.21114650182e+36, 8.57531822056, 1.89623290636, -3.20932568135, -2.17333158058, 0, 0, 0
9.42891038576e+36, 6.26836255517e+36, 8.56673129207, 1.89362926376, -3.19654152689, -2.16467424587, 0, 0, 0
9.50415411072e+36, 6.32582620209e+36, 8.55822370403, 1.89104435031, -3.18386298513, -2.15608843129, 0, 0, 0
9.53136622794e+35, 2.44556670451e+35, 10.69732411, 1.88184405911, -10.0538760432, -6.80841038944, 0, 0, 0
9.57967206139e+36, 6.38353730958e+36, 8.55296569675, 1.88931508729, -3.17128872701, -2.14757323683, 0, 0, 0
9.65546411005e+36, 6.44149574806e+36, 8.5446011914, 1.88676227527, -3.15881744599, -2.1391277777, 0, 0, 0
9.73153012997e+36, 6.49970140816e+36, 8.53945948523, 1.88505551236, -3.14644785749, -2.13075118398, 0, 0, 0
9.79924407314e+35, 2.60231442079e+35, 10.7285759048, 1.91833723465, -9.91550453305, -6.71470622763, 0, 0, 0
9.80786999558e+36, 6.55815358921e+36, 8.53123441707, 1.88253417974, -3.13417869841, -2.12244260033, 0, 0, 0
9.88448358214e+36, 6.61685395258e+36, 8.52620583271, 1.88084948038, -3.12200872673, -2.11420118565, 0, 0, 0
9.96137076597e+36, 6.6758006574e+36, 8.51811667894, 1.87835900458, -3.10993672104, -2.10602611281, 0, 0, 0
1.00385314242e+37, 6.73499480404e+36, 8.5131981474, 1.87669595283, -3.09796148013, -2.09791656836, 0, 0, 0
1.0070559121e+36, 2.76178301221e+35, 10.7493450945, 1.94992165148, -9.78102374385, -6.62363683325, 0, 0, 0
1.01159654351e+37, 6.79443574404e+36, 8.50524150288, 1.8742357134, -3.08608182252, -2.08987175222, 0, 0, 0
1.01936726778e+37, 6.85412341034e+36, 8.4973557641, 1.87179253932, -3.07429658614, -2.08189087744, 0, 0, 0
1.02716530321e+37, 6.91405837394e+36, 8.49260263312, 1.87016332432, -3.06260462788, -2.0739731699, 0, 0, 0
1.03452960699e+36, 2.92396713938e+35, 10.7697057435, 1.9807529063, -9.65027396368, -6.53509405056, 0, 0, 0
1.0349906379e+37, 6.97423999703e+36, 8.48484441329, 1.86774948307, -3.05100482319, -2.06611786808, 0, 0, 0
1.04284326003e+37, 7.03466887183e+36, 8.48019402332, 1.86614088206, -3.03949606571, -2.05832422276, 0, 0, 0
1.05072315786e+37, 7.09534437219e+36, 8.47256019289, 1.86375580672, -3.02807726694, -2.05059149681, 0, 0, 0
1.05863031975e+37, 7.15626649401e+36, 8.46800982781, 1.86216744138, -3.01674735583, -2.04291896492, 0, 0, 0
1.06234401423e+36, 3.08886112282e+35, 10.7801534815, 2.00683180737, -9.52310378227, -6.44897534564, 0, 0, 0
1.06656473413e+37, 7.21743524967e+36, 8.46049735885, 1.85981059176, -3.00550527845, -2.03530591339, 0, 0, 0
1.07452638954e+37, 7.27885129219e+36, 8.45305004345, 1.85746966501, -2.99434999768, -2.02775163988, 0, 0, 0
1.08251527458e+37, 7.34051338534e+36, 8.44865035552, 1.85591295487, -2.98328049277, -2.02025545314, 0, 0, 0
1.09049770564e+36, 3.25646001106e+35, 10.7904762913, 2.03224694924, -9.39936959173, -6.36518346827, 0, 0, 0
1.09053137794e+37, 7.40242219896e+36, 8.44131995602, 1.85359942809, -2.97229575916, -2.01281667291, 0, 0, 0
1.09857468839e+37, 7.46457779163e+36, 8.4370138081, 1.85206202642, -2.96139480804, -2.00543462955, 0, 0, 0
1.1066451948e+37, 7.52697956944e+36, 8.42979753505, 1.84977540166, -2.9505766661, -1.99810866395, 0, 0, 0
1.11474288608e+37, 7.58962825967e+36, 8.42558251537, 1.84825697721, -2.93984037522, -1.99083812729, 0, 0, 0
1.11898929999e+36, 3.42675840088e+35, 10.7914015432, 2.0530975262, -9.27893511879, -6.28362613524, 0, 0, 0
1.12286775127e+37, 7.65252328856e+36, 8.41847766739, 1.84599675605, -2.92918499213, -1.98362238079, 0, 0, 0
1.13101977944e+37, 7.71566407051e+36, 8.4143514428, 1.84449698833, -2.91860958821, -1.97646079558, 0, 0, 0
1.13919895979e+37, 7.77905204558e+36, 8.4073554031, 1.84226270166, -2.90811324908, -1.96935275247, 0, 0, 0
1.14740528153e+37, 7.84268598217e+36, 8.4004180209, 1.84004304128, -2.89769507447, -1.96229764179, 0, 0, 0
1.1478174606e+36, 3.59975229507e+35, 10.8016100942, 2.07724793909, -9.16167098747, -6.20421573406, 0, 0, 0
1.15563873401e+37, 7.90656667851e+36, 8.3964259491, 1.83857242677, -2.88735417782, -1.95529486317, 0, 0, 0
1.1638993066e+37, 7.9706928894e+36, 8.38959352469, 1.83637797806, -2.87708968611, -1.9483438254, 0, 0, 0
1.17218698881e+37, 8.03506612991e+36, 8.38568466306, 1.83492520227, -2.86690073951, -1.94144394624, 0, 0, 0
1.17698089305e+36, 3.77543628991e+35, 10.7936129915, 2.09313215038, -9.04745430969, -6.12686904584, 0, 0, 0
1.18050177014e+37, 8.09968517282e+36, 8.37895477884, 1.83275551871, -2.85678649125, -1.93459465223, 0, 0, 0
1.18884364023e+37, 8.16455015806e+36, 8.37512704758, 1.83132027158, -2.84674610727, -1.92779537856, 0, 0, 0
1.19721258878e+37, 8.22966125686e+36, 8.36849735965, 1.82917491849, -2.83677876598, -1.92104556887, 0, 0, 0
1.20560860552e+37, 8.29501864826e+36, 8.36474874445, 1.82775692177, -2.82688365814, -1.91434467513, 0, 0, 0
1.20647834305e+36, 3.95380594013e+35, 10.7948913096, 2.11233165769, -8.93616830268, -6.05150698617, 0, 0, 0
1.2140316803e+37, 8.36062251668e+36, 8.35821697989, 1.82563547752, -2.81705998648, -1.90769215745, 0, 0, 0
1.22248180301e+37, 8.42647162445e+36, 8.35173822264, 1.82352752539, -2.80730696559, -1.90108748394, 0, 0, 0
1.23095896361e+37, 8.49256688239e+36, 8.34810948377, 1.82213651265, -2.79762382164, -1.89453013058, 0, 0, 0
1.23630859454e+36, 4.13485701164e+35, 10.7874517594, 2.12728586217, -8.82770193078, -5.97805436251, 0, 0, 0
1.23946315214e+37, 8.55890851874e+36, 8.34172529816, 1.82005182065, -2.78800979217, -1.88801958103, 0, 0, 0
1.24799435872e+37, 8.62549602163e+36, 8.3381708418, 1.81867732415, -2.77846412589, -1.88155532653, 0, 0, 0
1.25655257349e+37, 8.69232887755e+36, 8.3318791223, 1.81661552726, -2.76898608252, -1.87513686576, 0, 0, 0
1.26513778668e+37, 8.75940807141e+36, 8.32839714631, 1.81525728007, -2.75957493251, -1.86876370468, 0, 0, 0
1.26647046776e+36, 4.31858492119e+35, 10.7803296696, 2.14181210291, -8.72194957086, -5.90643964765, 0, 0, 0
1.27374998862e+37, 8.82673310499e+36, 8.32219584948, 1.81321797507, -2.75022995687, -1.86243535639, 0, 0, 0
1.28238916965e+37, 8.8943034804e+36, 8.31878460666, 1.81187573417, -2.740950447, -1.85615134104, 0, 0, 0
1.2910553202e+37, 8.96211945993e+36, 8.31267174884, 1.80985854616, -2.73173570452, -1.84991118568, 0, 0, 0
1.29696281766e+36, 4.5049860553e+35, 10.7735133736, 2.15591841019, -8.61881069885, -5.83659476746, 0, 0, 0
1.29974843076e+37, 9.03018209706e+36, 8.30932954514, 1.808532064, -2.722585041, -1.84371442413, 0, 0, 0
1.30846849187e+37, 9.09848935805e+36, 8.30330320035, 1.80653662579, -2.71349777789, -1.83756059686, 0, 0, 0
1.31721549415e+37, 9.16704309034e+36, 8.30002839275, 1.80522564372, -2.70447324625, -1.83144925087, 0, 0, 0
1.32598942829e+37, 9.23584203572e+36, 8.29408669047, 1.80325161581, -2.69551078663, -1.8253799396, 0, 0, 0
1.32778453217e+36, 4.69405636438e+35, 10.7584734611, 2.16605113259, -8.5181895971, -5.76845490263, 0, 0, 0
1.334790285e+37, 9.30488650611e+36, 8.28819107541, 1.80128964034, -2.68660974892, -1.81935222279, 0, 0, 0
1.34361805509e+37, 9.37417682207e+36, 8.28501880854, 1.800002917, -2.67776949209, -1.81336566634, 0, 0, 0
1.35247272939e+37, 9.44371252239e+36, 8.27920506971, 1.79806180744, -2.66898938417, -1.80741984229, 0, 0, 0
1.3589345308e+36, 4.88579151318e+35, 10.7439137221, 2.17587800602, -8.41999508004, -5.70195830299, 0, 0, 0
1.36135429883e+37, 9.51349312645e+36, 8.27609624292, 1.79678997899, -2.66026880197, -1.80151432861, 0, 0, 0
1.37026275438e+37, 9.58351980026e+36, 8.27036264148, 1.79486938037, -2.65160713097, -1.79564870917, 0, 0, 0
1.37919808706e+37, 9.65379208929e+36, 8.26731577748, 1.7936122176, -2.64300376518, -1.78982257358, 0, 0, 0
1.38816028794e+37, 9.72430954466e+36, 8.26166062353, 1.79171182447, -2.63445810699, -1.78403551715, 0, 0, 0
1.39041176313e+36, 5.08018813759e+35, 10.7298167666, 2.1854053719, -8.32414023783, -5.63704611382, 0, 0, 0
1.39714934818e+37, 9.79507253015e+36, 8.25867428829, 1.79046909322, -2.62596956702, -1.77828714076, 0, 0, 0
