#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
9.00941587233e+36, 3.08573004838e+36, 7.08960543449, 1.37157101232, -3.27011320779, -2.21449644324, 0, 0, 0
9.0438941823e+36, 3.09922802808e+36, 7.0891340674, 1.37154259671, -3.26387388002, -2.21027121669, 0, 0, 0
9.07841086601e+36, 3.11274500879e+36, 7.08541755825, 1.37074077174, -3.25766324517, -2.20606542077, 0, 0, 0
9.11296586918e+36, 3.12628145853e+36, 7.08172582129, 1.36994313876, -3.25148109334, -2.20187891334, 0, 0, 0
9.14755913761e+36, 3.13983675803e+36, 7.07805865969, 1.36914965753, -3.24532721673, -2.19771155368, 0, 0, 0
9.15152556831e+35, 8.05405977911e+34, 7.16176025811, 0.65664185353, -10.2604015159, -6.94826790984, 0, 0, 0
9.18219061736e+36, 3.15341137826e+36, 7.07441587864, 1.36836029328, -3.23920140963, -2.19356320249, 0, 0, 0
9.21686025488e+36, 3.16700524821e+36, 7.07079728531, 1.36757501234, -3.23310346836, -2.18943372183, 0, 0, 0
9.25156799669e+36, 3.18061801872e+36, 7.06720268893, 1.36679378228, -3.22703319129, -2.18532297515, 0, 0, 0
9.28631378956e+36, 3.19424961549e+36, 7.06363190065, 1.36601655608, -3.22099037877, -2.18123082728, 0, 0, 0
9.32109758085e+36, 3.20790052013e+36, 7.06008473347, 1.36524331379, -3.21497483309, -2.1771571443, 0, 0, 0
9.32985811087e+35, 8.6521620625e+34, 7.28605996216, 0.696313578999, -10.1618688454, -6.88154231519, 0, 0, 0
9.35591931768e+36, 3.22157066203e+36, 7.05656100245, 1.36447402289, -3.20898635855, -2.17310179369, 0, 0, 0
9.39077894768e+36, 3.23525941164e+36, 7.05306052446, 1.36370863231, -3.20302476133, -2.16906464421, 0, 0, 0
9.42567641869e+36, 3.24896753883e+36, 7.04958311821, 1.36294712873, -3.19708984953, -2.1650455659, 0, 0, 0
9.46061167878e+36, 3.26269441161e+36, 7.04612860429, 1.3621894693, -3.1911814331, -2.16104443006, 0, 0, 0
9.49558467627e+36, 3.27644024057e+36, 7.04269680507, 1.36143561975, -3.18529932387, -2.15706110925, 0, 0, 0
9.5092437517e+35, 9.25454812975e+34, 7.38812398241, 0.731457173348, -10.0655640087, -6.8163253931, 0, 0, 0
9.53059535947e+36, 3.29020495556e+36, 7.03928754482, 1.36068555787, -3.17944333551, -2.15309547731, 0, 0, 0
9.5656436775e+36, 3.30398877374e+36, 7.03590064936, 1.35993924897, -3.17361328343, -2.14914740922, 0, 0, 0
9.60072957915e+36, 3.31779134035e+36, 7.03253594646, 1.35919665202, -3.16780898489, -2.14521678124, 0, 0, 0
