#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
9.02950207546e+36, 5.4349685384e+36, 8.2217150219, 1.79122283708, -3.26647398566, -2.21203198897, 0, 0, 0
9.09167508126e+36, 5.47873749856e+36, 8.21634188664, 1.78965285488, -3.25528600897, -2.20445557402, 0, 0, 0
9.14255218707e+35, 1.83377607387e+35, 9.94720705194, 1.54811107986, -10.2654355541, -6.95167692322, 0, 0, 0
9.15403548065e+36, 5.52266866407e+36, 8.2110170576, 1.78809088784, -3.2441790034, -2.19693399212, 0, 0, 0
9.21658316667e+36, 5.56676214042e+36, 8.20250679692, 1.78570151376, -3.23315206816, -2.18946663325, 0, 0, 0
9.27931803354e+36, 5.61101804413e+36, 8.19728777966, 1.78415948073, -3.22220431591, -2.18205289651, 0, 0, 0
9.34223997574e+36, 5.65543594307e+36, 8.19211526011, 1.78262521226, -3.21133487264, -2.17469219004, 0, 0, 0
9.3773793765e+35, 1.95605034497e+35, 10.0043186094, 1.59046385202, -10.1360877502, -6.86408354844, 0, 0, 0
9.40534888882e+36, 5.70001596782e+36, 8.18378813736, 1.78027558977, -3.20054287734, -2.16738393076, 0, 0, 0
9.46864466898e+36, 5.74475824993e+36, 8.17871766321, 1.7787606815, -3.18982748175, -2.16012754423, 0, 0, 0
9.53212721294e+36, 5.78966293976e+36, 8.17051277501, 1.77643823896, -3.1791878502, -2.15292246455, 0, 0, 0
9.59579641851e+36, 5.83472905197e+36, 8.16554188137, 1.77494228706, -3.16862315924, -2.14576813408, 0, 0, 0
9.61477348397e+35, 2.08019439885e+35, 10.0502135331, 1.62839771943, -10.0101728418, -6.77881490511, 0, 0, 0
9.65965218376e+36, 5.87995788341e+36, 8.16061463219, 1.77345373141, -3.1581325976, -2.13866400344, 0, 0, 0
9.72369440785e+36, 5.9253478797e+36, 8.15258279732, 1.77116913032, -3.14771536576, -2.1316095312, 0, 0, 0
9.7879229903e+36, 5.97090036307e+36, 8.14775164536, 1.76969900072, -3.13737067592, -2.12460418386, 0, 0, 0
9.85233783151e+36, 6.0166149386e+36, 8.13983544753, 1.76744030227, -3.12709775165, -2.11764743563, 0, 0, 0
9.85472022762e+35, 2.20620302883e+35, 10.0951946529, 1.6657947053, -9.88755597734, -6.69577967271, 0, 0, 0
9.91693883253e+36, 6.06249120966e+36, 8.1350981104, 1.76598822643, -3.11689582774, -2.11073876832, 0, 0, 0
9.98172589503e+36, 6.10852936419e+36, 8.13040178058, 1.76454319677, -3.10676415001, -2.10387767121, 0, 0, 0
1.00466989213e+37, 6.15472901063e+36, 8.12264928064, 1.76232056754, -3.09670197508, -2.09706364088, 0, 0, 0
1.00972057953e+36, 2.33407130158e+35, 10.1295291212, 1.6987799361, -9.76810908509, -6.614891122, 0, 0, 0
1.01118578144e+37, 6.2010909517e+36, 8.11804353961, 1.76089310662, -3.08670857019, -2.0902961811, 0, 0, 0
1.01772024778e+37, 6.2476142044e+36, 8.11347733271, 1.7594724895, -3.07678321301, -2.08357480273, 0, 0, 0
1.02427328159e+37, 6.29429959368e+36, 8.10588328096, 1.75728495158, -3.06692519144, -2.07689902354, 0, 0, 0
1.03084487335e+37, 6.3411461267e+36, 8.10140457908, 1.75588143278, -3.05713380343, -2.0702683681, 0, 0, 0
1.03422168201e+36, 2.46379431496e+35, 10.1632511286, 1.73122937577, -9.6517104735, -6.53606684437, 0, 0, 0
