#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
1.7545554566e+36, 4.87415913256e+35, 9.28492983262, 1.71592587022, -7.41015948334, -5.01810511655, 0, 0, 0
1.76529407961e+36, 4.9222787674e+35, 9.27880850586, 1.7169669172, -7.38758639002, -5.00281878495, 0, 0, 0
1.77605564997e+36, 4.97053797191e+35, 9.28011515228, 1.72070369847, -7.36517075578, -4.98763908347, 0, 0, 0
1.78684012513e+36, 5.01893679256e+35, 9.27409642911, 1.72172703319, -7.34291087024, -4.97256485386, 0, 0, 0
1.79764746289e+36, 5.06747477402e+35, 9.26813919077, 1.72274667636, -7.320805048, -4.95759495477, 0, 0, 0
1.80847762134e+36, 5.1161525716e+35, 9.26954156787, 1.72643208932, -7.29885162824, -4.94272826152, 0, 0, 0
1.81933055894e+36, 5.16496979859e+35, 9.2636833441, 1.7274341198, -7.27704897415, -4.92796366565, 0, 0, 0
1.83020623445e+36, 5.21392556275e+35, 9.25788462309, 1.72843238294, -7.25539547264, -4.91330007481, 0, 0, 0
1.84110460691e+36, 5.26302007547e+35, 9.25937860329, 1.73206678391, -7.23388953382, -4.89873641233, 0, 0, 0
1.85202563575e+36, 5.3122541424e+35, 9.25367546471, 1.73304746685, -7.21252959058, -4.88427161698, 0, 0, 0
1.86296928062e+36, 5.36162584977e+35, 9.24802993038, 1.73402430471, -7.19131409827, -4.86990464273, 0, 0, 0
1.87181624478e+35, -1.52108923329e+35, 0.0, 0.0, -22.6871268264, -15.3635542478, 0, 0, 0
1.87393550156e+36, 5.41113662252e+35, 9.24961157909, 1.73760817522, -7.17024153418, -4.8556344584, 0, 0, 0
1.88492425882e+36, 5.46078570475e+35, 9.24405834367, 1.73856748255, -7.14931039727, -4.84146004752, 0, 0, 0
1.89593551305e+36, 5.51057292135e+35, 9.23856089311, 1.73952295271, -7.12851920765, -4.82738040791, 0, 0, 0
1.90696922509e+36, 5.56049870001e+35, 9.23311859177, 1.74047459401, -7.10786650637, -4.81339455157, 0, 0, 0
1.90741300834e+35, -1.51010195911e+35, 2.24744325307e-14, 5.07317306834e-09, -22.4744325307, -15.2195192462, 0, 0, 0
1.91802535615e+36, 5.61056178622e+35, 9.23481816394, 1.74399469581, -7.08735085491, -4.79950150436, 0, 0, 0
1.92910386767e+36, 5.6607626608e+35, 9.2294639104, 1.74492880426, -7.06697083492, -4.78570030577, 0, 0, 0
1.94020472141e+36, 5.71110126992e+35, 9.22416308753, 1.74585902386, -7.04672504777, -4.77199000867, 0, 0, 0
1.9440291268e+35, -1.49869135633e+35, 2.22617715189e-14, 5.02516889161e-09, -22.2617715189, -15.0755067841, 0, 0, 0
1.95132787941e+36, 5.7615775847e+35, 9.21891509397, 1.74678532148, -7.0266121143, -4.7583696791, 0, 0, 0
1.96247330396e+36, 5.81219160577e+35, 9.2207259676, 1.75024241591, -7.00663067446, -4.74483839604, 0, 0, 0
1.97364095765e+36, 5.86294278573e+35, 9.21556201136, 1.75115132401, -6.98677938693, -4.73139525115, 0, 0, 0
1.98161404364e+35, -1.48687503924e+35, 2.20496433481e-14, 4.97728498308e-09, -22.0496433481, -14.931855158, 0, 0, 0
1.9848308033e+36, 5.91383058049e+35, 9.21044925996, 1.75205625731, -6.96705692886, -4.71803934863, 0, 0, 0
1.99604280407e+36, 5.96485566483e+35, 9.20538714401, 1.75295723029, -6.94746199548, -4.70476980488, 0, 0, 0
2.00727692331e+36, 6.01601815343e+35, 9.20037510226, 1.75385423698, -6.9279932999, -4.69158574843, 0, 0, 0
2.01853312467e+36, 6.06731699062e+35, 9.19541258126, 1.75474720455, -6.9086495727, -4.67848631965, 0, 0, 0
2.02012374359e+35, -1.47466833708e+35, 2.18384654645e-14, 4.92961558896e-09, -21.8384654645, -14.7888470594, 0, 0, 0
2.02981137205e+36, 6.11875233666e+35, 9.19049903525, 1.75563612366, -6.88942956166, -4.66547067053, 0, 0, 0
2.0411116296e+36, 6.17032437992e+35, 9.18563392615, 1.75652100706, -6.87033203153, -4.65253796458, 0, 0, 0
2.05243386173e+36, 6.22203273222e+35, 9.18766807906, 1.75986279297, -6.85135576366, -4.63968737653, 0, 0, 0
2.05951947824e+35, -1.46208496122e+35, 2.16285872589e-14, 4.88223957446e-09, -21.6285872589, -14.6467190931, 0, 0, 0
2.0637780331e+36, 6.27387702221e+35, 9.18287940295, 1.7607303968, -6.83249955576, -4.62691809221, 0, 0, 0
2.0751441086e+36, 6.32585813692e+35, 9.17813771257, 1.76159397012, -6.81376222165, -4.61422930833, 0, 0, 0
2.08653205338e+36, 6.37797514088e+35, 9.17344249774, 1.76245346, -6.79514259092, -4.60162023231, 0, 0, 0
2.09794183285e+36, 6.43022772641e+35, 9.16879325529, 1.76330882663, -6.77663950872, -4.58909008209, 0, 0, 0
2.09976681288e+35, -1.44913709246e+35, 2.14203010947e-14, 4.83522291764e-09, -21.4203010947, -14.5056692454, 0, 0, 0
2.10937341261e+36, 6.48261624066e+35, 9.16418948898, 1.76416010024, -6.75825183553, -4.576638086, 0, 0, 0
2.12082675854e+36, 6.53514042698e+35, 9.15963070922, 1.76500724106, -6.73997844681, -4.56426348251, 0, 0, 0
2.13230183672e+36, 6.58780005443e+35, 9.15511643316, 1.76585024406, -6.72181823286, -4.55196552014, 0, 0, 0
