# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2.12681729112e+16, 1.62059495055e+37, 4.5e+39, 0.0078492870723
2.11809298818e+16, 1.61351065667e+37, 4.49e+39, 0.00783352668527
2.10938622083e+16, 1.60644157844e+37, 4.48e+39, 0.00781776508365
2.10069699043e+16, 1.59938771626e+37, 4.47e+39, 0.00780200226294
2.09202529832e+16, 1.59234907056e+37, 4.46e+39, 0.00778623821861
2.08337114588e+16, 1.58532564176e+37, 4.45e+39, 0.00777047294613
2.07473453448e+16, 1.57831743028e+37, 4.44e+39, 0.00775470644091
2.06611546548e+16, 1.57132443654e+37, 4.43e+39, 0.00773893869834
2.05751394028e+16, 1.56434666097e+37, 4.42e+39, 0.0077231697138
2.04892996024e+16, 1.557384104e+37, 4.41e+39, 0.00770739948262
2.04036352676e+16, 1.55043676605e+37, 4.4e+39, 0.00769162800012
2.03181464125e+16, 1.54350464756e+37, 4.39e+39, 0.00767585526158
2.02328330508e+16, 1.53658774894e+37, 4.38e+39, 0.00766008126225
2.01476951968e+16, 1.52968607065e+37, 4.37e+39, 0.00764430599737
2.00627328646e+16, 1.52279961311e+37, 4.36e+39, 0.00762852946213
1.99779460682e+16, 1.51592837676e+37, 4.35e+39, 0.00761275165169
1.98933348219e+16, 1.50907236204e+37, 4.34e+39, 0.0075969725612
1.980889914e+16, 1.50223156938e+37, 4.33e+39, 0.00758119218577
1.97246390367e+16, 1.49540599923e+37, 4.32e+39, 0.00756541052047
1.96405545266e+16, 1.48859565204e+37, 4.31e+39, 0.00754962756034
1.95566456239e+16, 1.48180052824e+37, 4.3e+39, 0.00753384330042
1.94729123433e+16, 1.47502062828e+37, 4.29e+39, 0.00751805773569
1.93893546992e+16, 1.46825595262e+37, 4.28e+39, 0.0075022708611
1.93059727062e+16, 1.46150650169e+37, 4.27e+39, 0.00748648267158
1.9222766379e+16, 1.45477227597e+37, 4.26e+39, 0.00747069316203
1.91397357324e+16, 1.44805327588e+37, 4.25e+39, 0.00745490232729
1.9056880781e+16, 1.44134950191e+37, 4.24e+39, 0.00743911016222
1.89742015398e+16, 1.43466095449e+37, 4.23e+39, 0.00742331666159
1.88916980235e+16, 1.42798763409e+37, 4.22e+39, 0.00740752182017
1.88093702473e+16, 1.42132954117e+37, 4.21e+39, 0.00739172563271
1.87272182259e+16, 1.4146866762e+37, 4.2e+39, 0.00737592809389
1.86452419746e+16, 1.40805903963e+37, 4.19e+39, 0.00736012919838
1.85634415085e+16, 1.40144663194e+37, 4.18e+39, 0.00734432894081
1.84818168426e+16, 1.39484945359e+37, 4.17e+39, 0.00732852731578
1.84003679924e+16, 1.38826750505e+37, 4.16e+39, 0.00731272431785
1.8319094973e+16, 1.3817007868e+37, 4.15e+39, 0.00729691994154
1.82379977999e+16, 1.37514929931e+37, 4.14e+39, 0.00728111418136
1.81570764885e+16, 1.36861304305e+37, 4.13e+39, 0.00726530703175
1.80763310542e+16, 1.3620920185e+37, 4.12e+39, 0.00724949848715
1.79957615127e+16, 1.35558622615e+37, 4.11e+39, 0.00723368854193
1.79153678795e+16, 1.34909566646e+37, 4.1e+39, 0.00721787719045
1.78351501702e+16, 1.34262033994e+37, 4.09e+39, 0.00720206442701
1.77551084008e+16, 1.33616024706e+37, 4.08e+39, 0.0071862502459
1.76752425869e+16, 1.32971538831e+37, 4.07e+39, 0.00717043464136
1.75955527444e+16, 1.32328576419e+37, 4.06e+39, 0.00715461760758
1.75160388893e+16, 1.31687137517e+37, 4.05e+39, 0.00713879913872
1.74367010375e+16, 1.31047222176e+37, 4.04e+39, 0.00712297922892
1.73575392052e+16, 1.30408830445e+37, 4.03e+39, 0.00710715787225
1.72785534084e+16, 1.29771962375e+37, 4.02e+39, 0.00709133506278
1.71997436634e+16, 1.29136618014e+37, 4.01e+39, 0.0070755107945
1.71211099864e+16, 1.28502797413e+37, 4e+39, 0.00705968506138
1.70426523937e+16, 1.27870500623e+37, 3.99e+39, 0.00704385785736
1.69643709018e+16, 1.27239727694e+37, 3.98e+39, 0.00702802917631
1.68862655271e+16, 1.26610478678e+37, 3.97e+39, 0.00701219901209
1.68083362861e+16, 1.25982753624e+37, 3.96e+39, 0.0069963673585
1.67305831955e+16, 1.25356552584e+37, 3.95e+39, 0.00698053420932
1.66530062719e+16, 1.24731875611e+37, 3.94e+39, 0.00696469955824
1.65756055321e+16, 1.24108722754e+37, 3.93e+39, 0.00694886339898
1.64983809929e+16, 1.23487094068e+37, 3.92e+39, 0.00693302572514
1.64213326712e+16, 1.22866989603e+37, 3.91e+39, 0.00691718653035
1.63444605839e+16, 1.22248409411e+37, 3.9e+39, 0.00690134580814
1.62677647481e+16, 1.21631353547e+37, 3.89e+39, 0.00688550355202
1.61912451808e+16, 1.21015822061e+37, 3.88e+39, 0.00686965975545
1.61149018993e+16, 1.20401815008e+37, 3.87e+39, 0.00685381441186
1.60387349208e+16, 1.19789332441e+37, 3.86e+39, 0.0068379675146
1.59627442625e+16, 1.19178374413e+37, 3.85e+39, 0.00682211905703
1.5886929942e+16, 1.18568940977e+37, 3.84e+39, 0.0068062690324
1.58112919767e+16, 1.17961032189e+37, 3.83e+39, 0.00679041743397
1.57358303841e+16, 1.17354648102e+37, 3.82e+39, 0.00677456425491
1.56605451819e+16, 1.1674978877e+37, 3.81e+39, 0.00675870948837
1.55854363877e+16, 1.16146454248e+37, 3.8e+39, 0.00674285312744
1.55105040194e+16, 1.15544644591e+37, 3.79e+39, 0.00672699516517
1.54357480948e+16, 1.14944359855e+37, 3.78e+39, 0.00671113559454
1.53611686317e+16, 1.14345600094e+37, 3.77e+39, 0.00669527440852
1.52867656484e+16, 1.13748365365e+37, 3.76e+39, 0.00667941159999
1.52125391627e+16, 1.13152655723e+37, 3.75e+39, 0.0066635471618
1.51384891929e+16, 1.12558471224e+37, 3.74e+39, 0.00664768108675
1.50646157574e+16, 1.11965811925e+37, 3.73e+39, 0.00663181336759
1.49909188742e+16, 1.11374677883e+37, 3.72e+39, 0.006615943997
1.4917398562e+16, 1.10785069154e+37, 3.71e+39, 0.00660007296762
1.48440548392e+16, 1.10196985795e+37, 3.7e+39, 0.00658420027206
1.47708877243e+16, 1.09610427865e+37, 3.69e+39, 0.00656832590283
1.46978972361e+16, 1.0902539542e+37, 3.68e+39, 0.00655244985244
1.46250833933e+16, 1.08441888518e+37, 3.67e+39, 0.00653657211329
1.45524462147e+16, 1.07859907219e+37, 3.66e+39, 0.00652069267776
1.44799857192e+16, 1.0727945158e+37, 3.65e+39, 0.00650481153819
1.44077019259e+16, 1.06700521659e+37, 3.64e+39, 0.00648892868681
1.43355948537e+16, 1.06123117517e+37, 3.63e+39, 0.00647304411584
1.4263664522e+16, 1.05547239212e+37, 3.62e+39, 0.00645715781744
1.419191095e+16, 1.04972886805e+37, 3.61e+39, 0.00644126978367
1.41203341569e+16, 1.04400060354e+37, 3.6e+39, 0.00642538000659
1.40489341623e+16, 1.03828759919e+37, 3.59e+39, 0.00640948847816
1.39777109857e+16, 1.03258985562e+37, 3.58e+39, 0.00639359519031
1.39066646467e+16, 1.02690737343e+37, 3.57e+39, 0.00637770013487
1.38357951651e+16, 1.02124015323e+37, 3.56e+39, 0.00636180330365
1.37651025605e+16, 1.01558819563e+37, 3.55e+39, 0.00634590468838
1.3694586853e+16, 1.00995150125e+37, 3.54e+39, 0.00633000428073
1.36242480624e+16, 1.00433007071e+37, 3.53e+39, 0.00631410207231
1.3554086209e+16, 9.98723904616e+36, 3.52e+39, 0.00629819805466
1.34841013128e+16, 9.93133003608e+36, 3.51e+39, 0.00628229221927
1.34142933941e+16, 9.87557368307e+36, 3.5e+39, 0.00626638455755
1.33446624734e+16, 9.81996999346e+36, 3.49e+39, 0.00625047506086
1.3275208571e+16, 9.76451897356e+36, 3.48e+39, 0.00623456372047
1.32059317075e+16, 9.70922062974e+36, 3.47e+39, 0.00621865052762
1.31368319037e+16, 9.65407496839e+36, 3.46e+39, 0.00620273547345
1.30679091802e+16, 9.59908199593e+36, 3.45e+39, 0.00618681854905
1.29991635579e+16, 9.54424171883e+36, 3.44e+39, 0.00617089974543
1.29305950577e+16, 9.48955414357e+36, 3.43e+39, 0.00615497905355
1.28622037008e+16, 9.43501927666e+36, 3.42e+39, 0.00613905646427
1.27939895082e+16, 9.38063712466e+36, 3.41e+39, 0.0061231319684
1.27259525013e+16, 9.32640769415e+36, 3.4e+39, 0.00610720555669
1.26580927015e+16, 9.27233099175e+36, 3.39e+39, 0.00609127721978
1.25904101301e+16, 9.2184070241e+36, 3.38e+39, 0.00607534694828
1.25229048088e+16, 9.16463579788e+36, 3.37e+39, 0.00605941473269
