# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
3.06796228769e+16, 2.47610951373e+37, 4.5e+39, 0.0116302116558
3.0550360245e+16, 2.4652484963e+37, 4.49e+39, 0.0116060492141
3.04213664498e+16, 2.45441109656e+37, 4.48e+39, 0.0115818855579
3.02926415047e+16, 2.44359731493e+37, 4.47e+39, 0.0115577206825
3.01641854235e+16, 2.43280715184e+37, 4.46e+39, 0.0115335545836
3.00359982196e+16, 2.4220406077e+37, 4.45e+39, 0.0115093872564
2.99080799068e+16, 2.41129768294e+37, 4.44e+39, 0.0114852186966
2.97804304989e+16, 2.40057837798e+37, 4.43e+39, 0.0114610488994
2.96530500096e+16, 2.38988269323e+37, 4.42e+39, 0.0114368778602
2.95259384528e+16, 2.37921062914e+37, 4.41e+39, 0.0114127055744
2.93990958424e+16, 2.36856218613e+37, 4.4e+39, 0.0113885320373
2.92725221923e+16, 2.35793736462e+37, 4.39e+39, 0.0113643572441
2.91462175165e+16, 2.34733616506e+37, 4.38e+39, 0.0113401811902
2.90201818292e+16, 2.33675858786e+37, 4.37e+39, 0.0113160038707
2.88944151442e+16, 2.32620463348e+37, 4.36e+39, 0.0112918252808
2.8768917476e+16, 2.31567430234e+37, 4.35e+39, 0.0112676454157
2.86436888386e+16, 2.30516759488e+37, 4.34e+39, 0.0112434642706
2.85187292464e+16, 2.29468451154e+37, 4.33e+39, 0.0112192818405
2.83940387136e+16, 2.28422505276e+37, 4.32e+39, 0.0111950981206
2.82696172546e+16, 2.27378921899e+37, 4.31e+39, 0.0111709131058
2.81454648839e+16, 2.26337701067e+37, 4.3e+39, 0.0111467267913
2.80215816159e+16, 2.25298842825e+37, 4.29e+39, 0.0111225391719
2.78979674653e+16, 2.24262347218e+37, 4.28e+39, 0.0110983502427
2.77746224466e+16, 2.2322821429e+37, 4.27e+39, 0.0110741599986
2.76515465744e+16, 2.22196444088e+37, 4.26e+39, 0.0110499684344
2.75287398635e+16, 2.21167036655e+37, 4.25e+39, 0.011025775545
2.74062023287e+16, 2.20139992038e+37, 4.24e+39, 0.0110015813253
2.72839339847e+16, 2.19115310283e+37, 4.23e+39, 0.01097738577
2.71619348465e+16, 2.18092991435e+37, 4.22e+39, 0.010953188874
2.7040204929e+16, 2.17073035541e+37, 4.21e+39, 0.0109289906319
2.69187442473e+16, 2.16055442646e+37, 4.2e+39, 0.0109047910385
2.67975528163e+16, 2.15040212797e+37, 4.19e+39, 0.0108805900883
