# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
1.38709114423e+16, 9.62137503046e+36, 4.5e+39, 0.00490856795182
1.38163503261e+16, 9.57990660821e+36, 4.49e+39, 0.00489934249617
1.37618918584e+16, 9.53852499307e+36, 4.48e+39, 0.00489011582593
1.37075360529e+16, 9.49723018921e+36, 4.47e+39, 0.0048808879366
1.36532829232e+16, 9.45602220082e+36, 4.46e+39, 0.00487165882365
1.35991324828e+16, 9.4149010321e+36, 4.45e+39, 0.00486242848255
1.35450847456e+16, 9.37386668728e+36, 4.44e+39, 0.00485319690871
1.34911397251e+16, 9.33291917058e+36, 4.43e+39, 0.00484396409751
1.34372974353e+16, 9.29205848625e+36, 4.42e+39, 0.00483473004435
1.338355789e+16, 9.25128463856e+36, 4.41e+39, 0.00482549474455
1.3329921103e+16, 9.2105976318e+36, 4.4e+39, 0.00481625819343
1.32763870883e+16, 9.16999747025e+36, 4.39e+39, 0.00480702038627
1.32229558598e+16, 9.12948415824e+36, 4.38e+39, 0.00479778131832
1.31696274318e+16, 9.08905770009e+36, 4.37e+39, 0.00478854098482
1.31164018182e+16, 9.04871810016e+36, 4.36e+39, 0.00477929938095
1.30632790333e+16, 9.00846536281e+36, 4.35e+39, 0.0047700565019
1.30102590912e+16, 8.96829949241e+36, 4.34e+39, 0.00476081234279
1.29573420062e+16, 8.92822049337e+36, 4.33e+39, 0.00475156689873
1.29045277927e+16, 8.88822837011e+36, 4.32e+39, 0.00474232016481
1.28518164649e+16, 8.84832312704e+36, 4.31e+39, 0.00473307213607
1.27992080374e+16, 8.80850476863e+36, 4.3e+39, 0.00472382280752
1.27467025247e+16, 8.76877329934e+36, 4.29e+39, 0.00471457217417
1.26942999412e+16, 8.72912872365e+36, 4.28e+39, 0.00470532023096
1.26420003016e+16, 8.68957104608e+36, 4.27e+39, 0.00469606697282
1.25898036205e+16, 8.65010027112e+36, 4.26e+39, 0.00468681239464
1.25377099127e+16, 8.61071640333e+36, 4.25e+39, 0.00467755649129
1.2485719193e+16, 8.57141944726e+36, 4.24e+39, 0.00466829925759
1.24338314761e+16, 8.53220940747e+36, 4.23e+39, 0.00465904068834
1.23820467769e+16, 8.49308628856e+36, 4.22e+39, 0.00464978077831
1.23303651104e+16, 8.45405009515e+36, 4.21e+39, 0.00464051952222
1.22787864916e+16, 8.41510083185e+36, 4.2e+39, 0.00463125691478
1.22273109357e+16, 8.37623850332e+36, 4.19e+39, 0.00462199295065
1.21759384575e+16, 8.33746311421e+36, 4.18e+39, 0.00461272762445
1.21246690725e+16, 8.29877466922e+36, 4.17e+39, 0.0046034609308
1.20735027958e+16, 8.26017317304e+36, 4.16e+39, 0.00459419286425
1.20224396427e+16, 8.22165863039e+36, 4.15e+39, 0.00458492341933
1.19714796286e+16, 8.18323104602e+36, 4.14e+39, 0.00457565259052
1.19206227689e+16, 8.14489042468e+36, 4.13e+39, 0.00456638037229
1.18698690791e+16, 8.10663677115e+36, 4.12e+39, 0.00455710675907
1.18192185748e+16, 8.06847009023e+36, 4.11e+39, 0.00454783174523
1.17686712715e+16, 8.03039038673e+36, 4.1e+39, 0.00453855532513
1.1718227185e+16, 7.9923976655e+36, 4.09e+39, 0.00452927749307
1.1667886331e+16, 7.95449193139e+36, 4.08e+39, 0.00451999824334
1.16176487253e+16, 7.91667318928e+36, 4.07e+39, 0.00451071757017
1.15675143837e+16, 7.87894144406e+36, 4.06e+39, 0.00450143546777
1.15174833223e+16, 7.84129670064e+36, 4.05e+39, 0.00449215193029
