# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2.12503471814e+16, 1.62219712785e+37, 4.5e+39, 0.0078492870723
2.11631041521e+16, 1.61511283397e+37, 4.49e+39, 0.00783352668527
2.10760364786e+16, 1.60804375574e+37, 4.48e+39, 0.00781776508365
2.09891441746e+16, 1.60098989356e+37, 4.47e+39, 0.00780200226294
2.09024272535e+16, 1.59395124786e+37, 4.46e+39, 0.00778623821861
2.08158857291e+16, 1.58692781906e+37, 4.45e+39, 0.00777047294613
2.07295196151e+16, 1.57991960758e+37, 4.44e+39, 0.00775470644091
2.06433289251e+16, 1.57292661384e+37, 4.43e+39, 0.00773893869834
2.05573136731e+16, 1.56594883827e+37, 4.42e+39, 0.0077231697138
2.04714738727e+16, 1.5589862813e+37, 4.41e+39, 0.00770739948262
2.03858095379e+16, 1.55203894335e+37, 4.4e+39, 0.00769162800012
2.03003206828e+16, 1.54510682486e+37, 4.39e+39, 0.00767585526158
2.02150073211e+16, 1.53818992624e+37, 4.38e+39, 0.00766008126225
2.01298694671e+16, 1.53128824795e+37, 4.37e+39, 0.00764430599737
2.00449071348e+16, 1.52440179041e+37, 4.36e+39, 0.00762852946213
1.99601203384e+16, 1.51753055406e+37, 4.35e+39, 0.00761275165169
1.98755090922e+16, 1.51067453934e+37, 4.34e+39, 0.0075969725612
1.97910734103e+16, 1.50383374668e+37, 4.33e+39, 0.00758119218577
1.9706813307e+16, 1.49700817653e+37, 4.32e+39, 0.00756541052047
1.96227287969e+16, 1.49019782934e+37, 4.31e+39, 0.00754962756034
1.95388198942e+16, 1.48340270554e+37, 4.3e+39, 0.00753384330042
1.94550866136e+16, 1.47662280558e+37, 4.29e+39, 0.00751805773569
1.93715289694e+16, 1.46985812992e+37, 4.28e+39, 0.0075022708611
1.92881469765e+16, 1.46310867899e+37, 4.27e+39, 0.00748648267158
1.92049406493e+16, 1.45637445327e+37, 4.26e+39, 0.00747069316203
1.91219100027e+16, 1.44965545318e+37, 4.25e+39, 0.00745490232729
1.90390550513e+16, 1.44295167921e+37, 4.24e+39, 0.00743911016222
1.89563758101e+16, 1.43626313179e+37, 4.23e+39, 0.00742331666159
1.88738722938e+16, 1.42958981139e+37, 4.22e+39, 0.00740752182017
1.87915445175e+16, 1.42293171847e+37, 4.21e+39, 0.00739172563271
1.87093924962e+16, 1.4162888535e+37, 4.2e+39, 0.00737592809389
1.86274162449e+16, 1.40966121693e+37, 4.19e+39, 0.00736012919838
1.85456157788e+16, 1.40304880924e+37, 4.18e+39, 0.00734432894081
1.84639911129e+16, 1.39645163089e+37, 4.17e+39, 0.00732852731578
1.83825422627e+16, 1.38986968235e+37, 4.16e+39, 0.00731272431785
1.83012692433e+16, 1.3833029641e+37, 4.15e+39, 0.00729691994154
1.82201720702e+16, 1.37675147661e+37, 4.14e+39, 0.00728111418136
1.81392507588e+16, 1.37021522035e+37, 4.13e+39, 0.00726530703175
1.80585053245e+16, 1.3636941958e+37, 4.12e+39, 0.00724949848715
1.7977935783e+16, 1.35718840345e+37, 4.11e+39, 0.00723368854194
1.78975421497e+16, 1.35069784376e+37, 4.1e+39, 0.00721787719045
1.78173244405e+16, 1.34422251724e+37, 4.09e+39, 0.00720206442702
1.77372826711e+16, 1.33776242436e+37, 4.08e+39, 0.0071862502459
1.76574168572e+16, 1.33131756561e+37, 4.07e+39, 0.00717043464136
1.75777270147e+16, 1.32488794149e+37, 4.06e+39, 0.00715461760758
1.74982131596e+16, 1.31847355247e+37, 4.05e+39, 0.00713879913872
1.74188753078e+16, 1.31207439906e+37, 4.04e+39, 0.00712297922891
1.73397134755e+16, 1.30569048175e+37, 4.03e+39, 0.00710715787225
