################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# quarks_eos_file_name = ../eos.mft.qcd.NUC/MFT.QCD.B_90_XI_0.0015.FULL.NUC.csv
# hadrons_eos_file_name = ../eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=645.015437419, sup_limit=2373.6653975977774)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=2373.6653975977774)
#
# Transition pressure (hadrons) = [ 11.99206566] = [1.9213415e34 erg/cm3]
# Transition pressure (quarks) = [ 11.99206566] = [1.9213415e34 erg/cm3]
#
################################################################################
# rho, pressure, chem_potential
2.642522e+16, 2.583103e+36, 3.289222e-03
2.636063e+16, 2.575867e+36, 3.286897e-03
2.629618e+16, 2.568648e+36, 3.284572e-03
2.623182e+16, 2.561441e+36, 3.282247e-03
2.616756e+16, 2.554245e+36, 3.279922e-03
2.610343e+16, 2.547067e+36, 3.277597e-03
2.603935e+16, 2.539894e+36, 3.275272e-03
2.597545e+16, 2.532744e+36, 3.272947e-03
2.591159e+16, 2.525600e+36, 3.270623e-03
2.584789e+16, 2.518474e+36, 3.268298e-03
2.578426e+16, 2.511359e+36, 3.265973e-03
2.572074e+16, 2.504256e+36, 3.263648e-03
2.565734e+16, 2.497169e+36, 3.261323e-03
2.559401e+16, 2.490090e+36, 3.258998e-03
2.553084e+16, 2.483031e+36, 3.256673e-03
2.546771e+16, 2.475978e+36, 3.254348e-03
2.540475e+16, 2.468945e+36, 3.252023e-03
2.534185e+16, 2.461919e+36, 3.249698e-03
2.527908e+16, 2.454910e+36, 3.247373e-03
2.521640e+16, 2.447913e+36, 3.245048e-03
2.515381e+16, 2.440926e+36, 3.242723e-03
2.509137e+16, 2.433958e+36, 3.240398e-03
2.502897e+16, 2.426994e+36, 3.238073e-03
2.496675e+16, 2.420054e+36, 3.235749e-03
2.490457e+16, 2.413118e+36, 3.233424e-03
2.484254e+16, 2.406201e+36, 3.231099e-03
2.478058e+16, 2.399293e+36, 3.228774e-03
2.471874e+16, 2.392400e+36, 3.226449e-03
2.465701e+16, 2.385520e+36, 3.224124e-03
2.459536e+16, 2.378650e+36, 3.221799e-03
2.453385e+16, 2.371798e+36, 3.219474e-03
2.447238e+16, 2.364951e+36, 3.217149e-03
2.441110e+16, 2.358126e+36, 3.214824e-03
2.434985e+16, 2.351306e+36, 3.212499e-03
2.428876e+16, 2.344506e+36, 3.210174e-03
2.422773e+16, 2.337713e+36, 3.207849e-03
2.416683e+16, 2.330936e+36, 3.205524e-03
2.410603e+16, 2.324171e+36, 3.203199e-03
2.404531e+16, 2.317417e+36, 3.200874e-03
2.398473e+16, 2.310680e+36, 3.198550e-03
2.392420e+16, 2.303949e+36, 3.196225e-03
2.386384e+16, 2.297239e+36, 3.193900e-03
2.380351e+16, 2.290533e+36, 3.191575e-03
2.374336e+16, 2.283849e+36, 3.189250e-03
2.368325e+16, 2.277170e+36, 3.186925e-03
2.362329e+16, 2.270509e+36, 3.184600e-03
2.356340e+16, 2.263857e+36, 3.182275e-03
2.350363e+16, 2.257220e+36, 3.179950e-03
2.344396e+16, 2.250595e+36, 3.177625e-03
2.338437e+16, 2.243981e+36, 3.175300e-03
2.332492e+16, 2.237383e+36, 3.172975e-03
2.326552e+16, 2.230792e+36, 3.170650e-03
2.320629e+16, 2.224221e+36, 3.168325e-03
2.314708e+16, 2.217654e+36, 3.166000e-03
2.308806e+16, 2.211109e+36, 3.163675e-03
2.302908e+16, 2.204569e+36, 3.161351e-03
2.297024e+16, 2.198047e+36, 3.159026e-03
2.291147e+16, 2.191534e+36, 3.156701e-03
2.285283e+16, 2.185036e+36, 3.154376e-03
2.279427e+16, 2.178548e+36, 3.152051e-03
2.273582e+16, 2.172073e+36, 3.149726e-03
2.267748e+16, 2.165613e+36, 3.147401e-03
2.261921e+16, 2.159161e+36, 3.145076e-03
2.256109e+16, 2.152727e+36, 3.142751e-03
2.250301e+16, 2.146299e+36, 3.140426e-03
2.244510e+16, 2.139891e+36, 3.138101e-03
2.238721e+16, 2.133486e+36, 3.135776e-03
2.232952e+16, 2.127104e+36, 3.133451e-03
