################################################################################
# config_name = sly_4_MFTQCD.properties.conf
# quarks_eos_file_name = ../eos.mft.qcd.NUC/MFT.QCD.B_80_XI_0.0030.FULL.NUC.csv
# hadrons_eos_file_name = ../eos.sly4/sly4.dat.NUC.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=662.4959302219999, sup_limit=3160.2875738644443)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=924.0063717038253, sup_limit=3566.1298585739605)
#
# Range = EoSRange(inf_limit=924.0063717038253, sup_limit=3160.2875738644443)
#
# Transition pressure (hadrons) = [ 41.57328798] = [6.6607778e+34 erg/cm3]
# Transition pressure (quarks) = [ 41.57328798] = [6.6607778e+34 erg/cm3]
#
################################################################################
# rho, pressure, chem_potential
2.190998e+16, 2.619824e+36, 3.678950e-03
2.184883e+16, 2.611091e+36, 3.675363e-03
2.178773e+16, 2.602366e+36, 3.671777e-03
2.172678e+16, 2.593669e+36, 3.668190e-03
2.166587e+16, 2.584978e+36, 3.664604e-03
2.160513e+16, 2.576316e+36, 3.661017e-03
2.154441e+16, 2.567658e+36, 3.657431e-03
2.148388e+16, 2.559032e+36, 3.653844e-03
2.142335e+16, 2.550407e+36, 3.650258e-03
2.136302e+16, 2.541817e+36, 3.646671e-03
2.130269e+16, 2.533227e+36, 3.643085e-03
2.124256e+16, 2.524670e+36, 3.639498e-03
2.118244e+16, 2.516117e+36, 3.635912e-03
2.112249e+16, 2.507593e+36, 3.632325e-03
2.106258e+16, 2.499075e+36, 3.628739e-03
2.100282e+16, 2.490583e+36, 3.625152e-03
2.094312e+16, 2.482101e+36, 3.621566e-03
2.088355e+16, 2.473642e+36, 3.617979e-03
2.082405e+16, 2.465196e+36, 3.614393e-03
2.076467e+16, 2.456769e+36, 3.610806e-03
2.070538e+16, 2.448359e+36, 3.607220e-03
2.064618e+16, 2.439964e+36, 3.603633e-03
2.058710e+16, 2.431590e+36, 3.600047e-03
2.052809e+16, 2.423228e+36, 3.596460e-03
2.046922e+16, 2.414889e+36, 3.592874e-03
2.041040e+16, 2.406559e+36, 3.589287e-03
2.035173e+16, 2.398256e+36, 3.585701e-03
2.029310e+16, 2.389958e+36, 3.582114e-03
2.023464e+16, 2.381691e+36, 3.578528e-03
2.017619e+16, 2.373425e+36, 3.574941e-03
2.011794e+16, 2.365194e+36, 3.571355e-03
2.005969e+16, 2.356963e+36, 3.567768e-03
2.000163e+16, 2.348764e+36, 3.564182e-03
1.994359e+16, 2.340569e+36, 3.560595e-03
1.988572e+16, 2.332402e+36, 3.557009e-03
1.982789e+16, 2.324243e+36, 3.553422e-03
1.977020e+16, 2.316107e+36, 3.549836e-03
1.971258e+16, 2.307983e+36, 3.546249e-03
1.965507e+16, 2.299879e+36, 3.542663e-03
1.959766e+16, 2.291792e+36, 3.539076e-03
1.954033e+16, 2.283719e+36, 3.535490e-03
1.948313e+16, 2.275667e+36, 3.531903e-03
1.942599e+16, 2.267625e+36, 3.528317e-03
1.936899e+16, 2.259610e+36, 3.524730e-03
1.931203e+16, 2.251599e+36, 3.521144e-03
1.925525e+16, 2.243619e+36, 3.517557e-03
1.919847e+16, 2.235639e+36, 3.513971e-03
1.914190e+16, 2.227695e+36, 3.510384e-03
1.908532e+16, 2.219751e+36, 3.506798e-03
1.902894e+16, 2.211838e+36, 3.503211e-03
1.897257e+16, 2.203930e+36, 3.499625e-03
1.891636e+16, 2.196048e+36, 3.496038e-03
1.886021e+16, 2.188175e+36, 3.492452e-03
1.880418e+16, 2.180323e+36, 3.488865e-03
1.874824e+16, 2.172487e+36, 3.485279e-03
1.869239e+16, 2.164666e+36, 3.481692e-03
1.863666e+16, 2.156865e+36, 3.478106e-03
1.858099e+16, 2.149074e+36, 3.474519e-03
1.852547e+16, 2.141309e+36, 3.470933e-03
1.846998e+16, 2.133549e+36, 3.467346e-03
1.841467e+16, 2.125820e+36, 3.463760e-03
1.835936e+16, 2.118091e+36, 3.460173e-03
1.830426e+16, 2.110396e+36, 3.456587e-03
1.824916e+16, 2.102703e+36, 3.453000e-03
1.819423e+16, 2.095039e+36, 3.449414e-03
1.813935e+16, 2.087381e+36, 3.445827e-03
1.808459e+16, 2.079747e+36, 3.442241e-03
1.802992e+16, 2.072125e+36, 3.438654e-03
