# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2.97949297635e+16, 1.86908872669e+37, 4.5e+39, 0.0101045737903
2.96826037065e+16, 1.86126419546e+37, 4.49e+39, 0.0100871666011
2.95704713411e+16, 1.85345543718e+37, 4.48e+39, 0.0100697557682
2.94585327079e+16, 1.84566245311e+37, 4.47e+39, 0.0100523412779
2.93467878478e+16, 1.83788524451e+37, 4.46e+39, 0.0100349231169
2.92352368015e+16, 1.83012381262e+37, 4.45e+39, 0.0100175012714
2.91238796103e+16, 1.82237815873e+37, 4.44e+39, 0.0100000757276
2.90127163152e+16, 1.8146482841e+37, 4.43e+39, 0.00998264647182
2.89017469577e+16, 1.80693419e+37, 4.42e+39, 0.00996521349012
2.87909715793e+16, 1.79923587772e+37, 4.41e+39, 0.0099477767685
2.86803902218e+16, 1.79155334853e+37, 4.4e+39, 0.00993033629291
2.85700029269e+16, 1.78388660373e+37, 4.39e+39, 0.00991289204921
2.84598097366e+16, 1.77623564462e+37, 4.38e+39, 0.00989544402314
2.83498106932e+16, 1.76860047248e+37, 4.37e+39, 0.00987799220041
2.82400058388e+16, 1.76098108864e+37, 4.36e+39, 0.00986053656659
2.81303952161e+16, 1.75337749438e+37, 4.35e+39, 0.00984307710718
2.80209788677e+16, 1.74578969104e+37, 4.34e+39, 0.00982561380763
2.79117568363e+16, 1.73821767993e+37, 4.33e+39, 0.00980814665323
2.7802729165e+16, 1.73066146237e+37, 4.32e+39, 0.00979067562924
2.76938958969e+16, 1.72312103969e+37, 4.31e+39, 0.00977320072078
2.75852570751e+16, 1.71559641323e+37, 4.3e+39, 0.00975572191292
2.74768127434e+16, 1.70808758433e+37, 4.29e+39, 0.00973823919063
2.73685629452e+16, 1.70059455433e+37, 4.28e+39, 0.00972075253877
2.72605077244e+16, 1.69311732459e+37, 4.27e+39, 0.00970326194212
2.7152647125e+16, 1.68565589646e+37, 4.26e+39, 0.00968576738536
2.70449811911e+16, 1.67821027129e+37, 4.25e+39, 0.00966826885306
2.6937509967e+16, 1.67078045047e+37, 4.24e+39, 0.00965076632973
2.68302334972e+16, 1.66336643535e+37, 4.23e+39, 0.00963325979974
