# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2.24333197541e+16, 1.20742692458e+37, 4.5e+39, 0.0071638546698
2.23536756102e+16, 1.202539845e+37, 4.49e+39, 0.00715298241201
2.22741524506e+16, 1.19766200345e+37, 4.48e+39, 0.00714210651044
2.2194750316e+16, 1.19279340117e+37, 4.47e+39, 0.00713122695161
2.21154692472e+16, 1.18793403943e+37, 4.46e+39, 0.00712034372194
2.20363092849e+16, 1.18308391948e+37, 4.45e+39, 0.00710945680777
2.19572704705e+16, 1.17824304259e+37, 4.44e+39, 0.00709856619542
2.18783528449e+16, 1.17341141002e+37, 4.43e+39, 0.007087671871
2.17995564497e+16, 1.16858902305e+37, 4.42e+39, 0.00707677382067
2.17208813263e+16, 1.16377588297e+37, 4.41e+39, 0.00706587203043
2.16423275165e+16, 1.15897199106e+37, 4.4e+39, 0.00705496648623
2.15638950621e+16, 1.1541773486e+37, 4.39e+39, 0.0070440571739
2.1485584005e+16, 1.1493919569e+37, 4.38e+39, 0.00703314407921
2.14073943876e+16, 1.14461581724e+37, 4.37e+39, 0.00702222718786
2.1329326252e+16, 1.13984893094e+37, 4.36e+39, 0.00701130648541
2.12513796407e+16, 1.1350912993e+37, 4.35e+39, 0.00700038195739
2.11735545965e+16, 1.13034292365e+37, 4.34e+39, 0.00698945358921
2.1095851162e+16, 1.12560380528e+37, 4.33e+39, 0.00697852136619
2.10182693804e+16, 1.12087394555e+37, 4.32e+39, 0.00696758527358
2.09408092946e+16, 1.11615334576e+37, 4.31e+39, 0.0069566452965
2.08634709481e+16, 1.11144200726e+37, 4.3e+39, 0.00694570142002
2.07862543842e+16, 1.10673993139e+37, 4.29e+39, 0.00693475362911
2.07091596467e+16, 1.10204711948e+37, 4.28e+39, 0.00692380190863
2.06321867793e+16, 1.0973635729e+37, 4.27e+39, 0.00691284624335
2.0555335826e+16, 1.092689293e+37, 4.26e+39, 0.00690188661797
2.04786068309e+16, 1.08802428114e+37, 4.25e+39, 0.00689092301705
2.04019998384e+16, 1.08336853869e+37, 4.24e+39, 0.0068799554251
2.03255148929e+16, 1.07872206701e+37, 4.23e+39, 0.00686898382649
2.02491520392e+16, 1.07408486749e+37, 4.22e+39, 0.00685800820553
2.0172911322e+16, 1.0694569415e+37, 4.21e+39, 0.00684702854642
2.00967927864e+16, 1.06483829044e+37, 4.2e+39, 0.00683604483322
2.00207964776e+16, 1.0602289157e+37, 4.19e+39, 0.00682505704997
1.99449224409e+16, 1.05562881868e+37, 4.18e+39, 0.00681406518053
1.98691707219e+16, 1.05103800078e+37, 4.17e+39, 0.00680306920871
1.97935413663e+16, 1.04645646342e+37, 4.16e+39, 0.00679206911819
1.97180344201e+16, 1.04188420801e+37, 4.15e+39, 0.00678106489256
1.96426499293e+16, 1.03732123597e+37, 4.14e+39, 0.00677005651527
1.95673879402e+16, 1.03276754873e+37, 4.13e+39, 0.00675904396972
1.94922484994e+16, 1.02822314773e+37, 4.12e+39, 0.00674802723918
1.94172316534e+16, 1.0236880344e+37, 4.11e+39, 0.0067370063068
1.93423374491e+16, 1.01916221019e+37, 4.1e+39, 0.00672598115562
1.92675659335e+16, 1.01464567654e+37, 4.09e+39, 0.00671495176857
1.91929171539e+16, 1.01013843493e+37, 4.08e+39, 0.00670391812851
1.91183911576e+16, 1.0056404868e+37, 4.07e+39, 0.00669288021814
1.90439879923e+16, 1.00115183363e+37, 4.06e+39, 0.00668183802005
1.89697077057e+16, 9.96672476899e+36, 4.05e+39, 0.00667079151674
1.8895550346e+16, 9.92202418081e+36, 4.04e+39, 0.0066597406906
1.88215159612e+16, 9.87741658663e+36, 4.03e+39, 0.00664868552386
1.87476045998e+16, 9.83290200142e+36, 4.02e+39, 0.00663762599869
1.86738163103e+16, 9.78848044016e+36, 4.01e+39, 0.0066265620971
1.86001511416e+16, 9.74415191791e+36, 4e+39, 0.00661549380101
1.85266091426e+16, 9.69991644981e+36, 3.99e+39, 0.00660442109219
1.84531903625e+16, 9.65577405101e+36, 3.98e+39, 0.00659334395229
1.83798948508e+16, 9.6117247368e+36, 3.97e+39, 0.00658226236289
1.8306722657e+16, 9.56776852246e+36, 3.96e+39, 0.00657117630538
1.82336738311e+16, 9.5239054234e+36, 3.95e+39, 0.00656008576108
1.81607484228e+16, 9.48013545503e+36, 3.94e+39, 0.00654899071111
1.80879464826e+16, 9.43645863289e+36, 3.93e+39, 0.00653789113655
1.80152680609e+16, 9.39287497253e+36, 3.92e+39, 0.0065267870183
1.79427132083e+16, 9.34938448961e+36, 3.91e+39, 0.00651567833716
1.78702819757e+16, 9.30598719985e+36, 3.9e+39, 0.00650456507378
1.77979744142e+16, 9.26268311899e+36, 3.89e+39, 0.00649344720864
1.7725790575e+16, 9.2194722629e+36, 3.88e+39, 0.00648232472218
1.76537305099e+16, 9.1763546475e+36, 3.87e+39, 0.00647119759464
1.75817942703e+16, 9.13333028874e+36, 3.86e+39, 0.00646006580612
1.75099819085e+16, 9.09039920271e+36, 3.85e+39, 0.00644892933663
1.74382934764e+16, 9.0475614055e+36, 3.84e+39, 0.006437788166
1.73667290266e+16, 9.0048169133e+36, 3.83e+39, 0.00642664227393
1.72952886117e+16, 8.9621657424e+36, 3.82e+39, 0.00641549163999
1.72239722846e+16, 8.91960790911e+36, 3.81e+39, 0.0064043362436
1.71527800984e+16, 8.87714342983e+36, 3.8e+39, 0.00639317606404
