1.627069e+16, 1.934829e+36, 7.209798e-06
1.621973e+16, 1.927627e+36, 7.193776e-06
1.616882e+16, 1.920436e+36, 7.177754e-06
1.611797e+16, 1.913256e+36, 7.161733e-06
1.606717e+16, 1.906086e+36, 7.145711e-06
1.601643e+16, 1.898926e+36, 7.129689e-06
1.596575e+16, 1.891778e+36, 7.113667e-06
1.591512e+16, 1.884639e+36, 7.097645e-06
1.586455e+16, 1.877512e+36, 7.081624e-06
1.581403e+16, 1.870395e+36, 7.065602e-06
1.576356e+16, 1.863288e+36, 7.049580e-06
1.571316e+16, 1.856193e+36, 7.033558e-06
1.566281e+16, 1.849108e+36, 7.017537e-06
1.561251e+16, 1.842033e+36, 7.001515e-06
1.556227e+16, 1.834969e+36, 6.985493e-06
1.551209e+16, 1.827916e+36, 6.969471e-06
1.546196e+16, 1.820873e+36, 6.953449e-06
1.541189e+16, 1.813841e+36, 6.937428e-06
1.536187e+16, 1.806820e+36, 6.921406e-06
1.531191e+16, 1.799809e+36, 6.905384e-06
1.526201e+16, 1.792809e+36, 6.889362e-06
1.521216e+16, 1.785820e+36, 6.873341e-06
1.516237e+16, 1.778841e+36, 6.857319e-06
1.511263e+16, 1.771873e+36, 6.841297e-06
1.506295e+16, 1.764915e+36, 6.825275e-06
1.501333e+16, 1.757969e+36, 6.809254e-06
1.496376e+16, 1.751033e+36, 6.793232e-06
1.491425e+16, 1.744107e+36, 6.777210e-06
1.486480e+16, 1.737193e+36, 6.761188e-06
1.481540e+16, 1.730289e+36, 6.745166e-06
1.476606e+16, 1.723395e+36, 6.729145e-06
1.471678e+16, 1.716513e+36, 6.713123e-06
1.466755e+16, 1.709641e+36, 6.697101e-06
1.461838e+16, 1.702780e+36, 6.681079e-06
1.456926e+16, 1.695929e+36, 6.665058e-06
1.452021e+16, 1.689089e+36, 6.649036e-06
1.447121e+16, 1.682260e+36, 6.633014e-06
1.442226e+16, 1.675442e+36, 6.616992e-06
1.437337e+16, 1.668635e+36, 6.600970e-06
1.432454e+16, 1.661838e+36, 6.584949e-06
1.427577e+16, 1.655052e+36, 6.568927e-06
1.422706e+16, 1.648276e+36, 6.552905e-06
1.417840e+16, 1.641512e+36, 6.536883e-06
1.412980e+16, 1.634758e+36, 6.520862e-06
1.408125e+16, 1.628015e+36, 6.504840e-06
1.403276e+16, 1.621283e+36, 6.488818e-06
1.398433e+16, 1.614561e+36, 6.472796e-06
1.393596e+16, 1.607851e+36, 6.456775e-06
1.388765e+16, 1.601151e+36, 6.440753e-06
1.383939e+16, 1.594461e+36, 6.424731e-06
1.379119e+16, 1.587783e+36, 6.408709e-06
1.374305e+16, 1.581116e+36, 6.392687e-06
1.369496e+16, 1.574459e+36, 6.376666e-06
1.364693e+16, 1.567813e+36, 6.360644e-06
1.359896e+16, 1.561178e+36, 6.344622e-06
1.355105e+16, 1.554553e+36, 6.328600e-06
1.350320e+16, 1.547940e+36, 6.312579e-06
1.345540e+16, 1.541337e+36, 6.296557e-06
1.340766e+16, 1.534745e+36, 6.280535e-06
1.335998e+16, 1.528165e+36, 6.264513e-06
1.331236e+16, 1.521594e+36, 6.248491e-06
1.326480e+16, 1.515035e+36, 6.232470e-06
1.321729e+16, 1.508487e+36, 6.216448e-06
1.316984e+16, 1.501949e+36, 6.200426e-06
1.312245e+16, 1.495422e+36, 6.184404e-06
1.307512e+16, 1.488907e+36, 6.168383e-06
1.302785e+16, 1.482402e+36, 6.152361e-06
1.298063e+16, 1.475908e+36, 6.136339e-06
1.293348e+16, 1.469424e+36, 6.120317e-06
1.288638e+16, 1.462952e+36, 6.104296e-06
1.283934e+16, 1.456491e+36, 6.088274e-06
1.279236e+16, 1.450040e+36, 6.072252e-06
1.274544e+16, 1.443601e+36, 6.056230e-06
1.269857e+16, 1.437172e+36, 6.040208e-06
1.265177e+16, 1.430754e+36, 6.024187e-06
1.260502e+16, 1.424347e+36, 6.008165e-06
1.255834e+16, 1.417952e+36, 5.992143e-06
1.251171e+16, 1.411567e+36, 5.976121e-06
1.246514e+16, 1.405193e+36, 5.960100e-06
1.241863e+16, 1.398830e+36, 5.944078e-06
1.237218e+16, 1.392477e+36, 5.928056e-06
1.232579e+16, 1.386136e+36, 5.912034e-06
1.227945e+16, 1.379806e+36, 5.896012e-06
1.223318e+16, 1.373487e+36, 5.879991e-06
1.218697e+16, 1.367179e+36, 5.863969e-06
1.214081e+16, 1.360882e+36, 5.847947e-06
1.209472e+16, 1.354595e+36, 5.831925e-06
1.204868e+16, 1.348320e+36, 5.815904e-06
1.200271e+16, 1.342056e+36, 5.799882e-06
1.195679e+16, 1.335803e+36, 5.783860e-06
1.191094e+16, 1.329560e+36, 5.767838e-06
1.186514e+16, 1.323329e+36, 5.751817e-06
1.181940e+16, 1.317109e+36, 5.735795e-06
1.177373e+16, 1.310900e+36, 5.719773e-06
1.172811e+16, 1.304702e+36, 5.703751e-06
1.168255e+16, 1.298515e+36, 5.687729e-06
1.163706e+16, 1.292339e+36, 5.671708e-06
1.159162e+16, 1.286174e+36, 5.655686e-06
1.154624e+16, 1.280020e+36, 5.639664e-06
1.150093e+16, 1.273877e+36, 5.623642e-06
1.145567e+16, 1.267745e+36, 5.607621e-06
1.141047e+16, 1.261624e+36, 5.591599e-06
1.136534e+16, 1.255515e+36, 5.575577e-06
1.132026e+16, 1.249416e+36, 5.559555e-06
1.127525e+16, 1.243329e+36, 5.543533e-06
1.123030e+16, 1.237253e+36, 5.527512e-06
1.118540e+16, 1.231187e+36, 5.511490e-06
1.114057e+16, 1.225133e+36, 5.495468e-06
1.109580e+16, 1.219091e+36, 5.479446e-06
1.105109e+16, 1.213059e+36, 5.463425e-06
1.100644e+16, 1.207038e+36, 5.447403e-06
1.096185e+16, 1.201029e+36, 5.431381e-06
1.091733e+16, 1.195030e+36, 5.415359e-06
1.087286e+16, 1.189043e+36, 5.399338e-06
1.082846e+16, 1.183067e+36, 5.383316e-06
1.078411e+16, 1.177102e+36, 5.367294e-06
1.073983e+16, 1.171148e+36, 5.351272e-06
1.069561e+16, 1.165206e+36, 5.335250e-06
1.065145e+16, 1.159275e+36, 5.319229e-06
1.060735e+16, 1.153354e+36, 5.303207e-06
1.056332e+16, 1.147446e+36, 5.287185e-06
1.051934e+16, 1.141548e+36, 5.271163e-06
1.047543e+16, 1.135661e+36, 5.255142e-06
1.043158e+16, 1.129786e+36, 5.239120e-06
1.038779e+16, 1.123922e+36, 5.223098e-06
1.034407e+16, 1.118069e+36, 5.207076e-06
1.030040e+16, 1.112228e+36, 5.191054e-06
1.025680e+16, 1.106398e+36, 5.175033e-06
1.021326e+16, 1.100579e+36, 5.159011e-06
1.016978e+16, 1.094771e+36, 5.142989e-06
1.012636e+16, 1.088975e+36, 5.126967e-06
1.008301e+16, 1.083189e+36, 5.110946e-06
1.003972e+16, 1.077416e+36, 5.094924e-06
9.996492e+15, 1.071653e+36, 5.078902e-06
9.953327e+15, 1.065902e+36, 5.062880e-06
9.910224e+15, 1.060162e+36, 5.046858e-06
9.867184e+15, 1.054433e+36, 5.030837e-06
9.824207e+15, 1.048716e+36, 5.014815e-06
9.781293e+15, 1.043010e+36, 4.998793e-06
9.738442e+15, 1.037315e+36, 4.982771e-06
9.695654e+15, 1.031632e+36, 4.966750e-06
9.652929e+15, 1.025960e+36, 4.950728e-06
9.610268e+15, 1.020300e+36, 4.934706e-06
9.567670e+15, 1.014650e+36, 4.918684e-06
9.525135e+15, 1.009013e+36, 4.902663e-06
9.482664e+15, 1.003386e+36, 4.886641e-06
9.440256e+15, 9.977714e+35, 4.870619e-06
9.397912e+15, 9.921678e+35, 4.854597e-06
9.355632e+15, 9.865757e+35, 4.838575e-06
9.313415e+15, 9.809950e+35, 4.822554e-06
9.271262e+15, 9.754257e+35, 4.806532e-06
9.229174e+15, 9.698678e+35, 4.790510e-06
9.187149e+15, 9.643214e+35, 4.774488e-06
9.145189e+15, 9.587865e+35, 4.758467e-06
9.103293e+15, 9.532630e+35, 4.742445e-06
9.061461e+15, 9.477510e+35, 4.726423e-06
9.019693e+15, 9.422505e+35, 4.710401e-06
8.977990e+15, 9.367614e+35, 4.694379e-06
8.936352e+15, 9.312839e+35, 4.678358e-06
8.894778e+15, 9.258179e+35, 4.662336e-06
8.853269e+15, 9.203634e+35, 4.646314e-06
8.811824e+15, 9.149204e+35, 4.630292e-06
8.770445e+15, 9.094889e+35, 4.614271e-06
8.729131e+15, 9.040690e+35, 4.598249e-06
8.687881e+15, 8.986606e+35, 4.582227e-06
8.646697e+15, 8.932638e+35, 4.566205e-06
8.605578e+15, 8.878786e+35, 4.550184e-06
8.564525e+15, 8.825049e+35, 4.534162e-06
8.523536e+15, 8.771429e+35, 4.518140e-06
8.482614e+15, 8.717924e+35, 4.502118e-06
8.441757e+15, 8.664535e+35, 4.486096e-06
8.400966e+15, 8.611263e+35, 4.470075e-06
8.360240e+15, 8.558106e+35, 4.454053e-06
8.319580e+15, 8.505066e+35, 4.438031e-06
8.278987e+15, 8.452143e+35, 4.422009e-06
8.238459e+15, 8.399336e+35, 4.405988e-06
8.197998e+15, 8.346645e+35, 4.389966e-06
8.157603e+15, 8.294071e+35, 4.373944e-06
8.117274e+15, 8.241614e+35, 4.357922e-06
8.077012e+15, 8.189274e+35, 4.341900e-06
8.036816e+15, 8.137051e+35, 4.325879e-06
7.996687e+15, 8.084945e+35, 4.309857e-06
7.956625e+15, 8.032956e+35, 4.293835e-06
7.916629e+15, 7.981084e+35, 4.277813e-06
7.876701e+15, 7.929330e+35, 4.261792e-06
7.836839e+15, 7.877693e+35, 4.245770e-06
7.797045e+15, 7.826174e+35, 4.229748e-06
7.757318e+15, 7.774773e+35, 4.213726e-06
7.717658e+15, 7.723489e+35, 4.197705e-06
7.678065e+15, 7.672323e+35, 4.181683e-06
7.638541e+15, 7.621275e+35, 4.165661e-06
7.599083e+15, 7.570345e+35, 4.149639e-06
7.559694e+15, 7.519534e+35, 4.133617e-06
7.520373e+15, 7.468841e+35, 4.117596e-06
7.481119e+15, 7.418266e+35, 4.101574e-06
7.441934e+15, 7.367809e+35, 4.085552e-06
7.402816e+15, 7.317472e+35, 4.069530e-06
7.363767e+15, 7.267252e+35, 4.053509e-06
7.324787e+15, 7.217152e+35, 4.037487e-06
7.285875e+15, 7.167171e+35, 4.021465e-06
7.247031e+15, 7.117309e+35, 4.005443e-06
7.208256e+15, 7.067566e+35, 3.989421e-06
7.169550e+15, 7.017942e+35, 3.973400e-06
7.130913e+15, 6.968438e+35, 3.957378e-06
7.092345e+15, 6.919053e+35, 3.941356e-06
7.053847e+15, 6.869787e+35, 3.925334e-06
7.015417e+15, 6.820642e+35, 3.909313e-06
6.977057e+15, 6.771616e+35, 3.893291e-06
6.938766e+15, 6.722710e+35, 3.877269e-06
6.900545e+15, 6.673925e+35, 3.861247e-06
6.862394e+15, 6.625259e+35, 3.845226e-06
6.824313e+15, 6.576714e+35, 3.829204e-06
6.786301e+15, 6.528289e+35, 3.813182e-06
6.748360e+15, 6.479985e+35, 3.797160e-06
6.710489e+15, 6.431802e+35, 3.781138e-06
6.672688e+15, 6.383739e+35, 3.765117e-06
6.634958e+15, 6.335797e+35, 3.749095e-06
6.597299e+15, 6.287976e+35, 3.733073e-06
6.559710e+15, 6.240277e+35, 3.717051e-06
6.522192e+15, 6.192699e+35, 3.701030e-06
6.484744e+15, 6.145242e+35, 3.685008e-06
6.447368e+15, 6.097906e+35, 3.668986e-06
6.410064e+15, 6.050693e+35, 3.652964e-06
6.372830e+15, 6.003601e+35, 3.636942e-06
6.335668e+15, 5.956631e+35, 3.620921e-06
6.298578e+15, 5.909783e+35, 3.604899e-06
6.261559e+15, 5.863057e+35, 3.588877e-06
6.224612e+15, 5.816454e+35, 3.572855e-06
6.187737e+15, 5.769973e+35, 3.556834e-06
6.150935e+15, 5.723615e+35, 3.540812e-06
6.114204e+15, 5.677379e+35, 3.524790e-06
6.077546e+15, 5.631266e+35, 3.508768e-06
6.040961e+15, 5.585277e+35, 3.492747e-06
6.004448e+15, 5.539410e+35, 3.476725e-06
5.968008e+15, 5.493667e+35, 3.460703e-06
5.931641e+15, 5.448047e+35, 3.444681e-06
5.895347e+15, 5.402550e+35, 3.428659e-06
5.859126e+15, 5.357178e+35, 3.412638e-06
5.822979e+15, 5.311929e+35, 3.396616e-06
5.786905e+15, 5.266804e+35, 3.380594e-06
5.750905e+15, 5.221804e+35, 3.364572e-06
5.714979e+15, 5.176928e+35, 3.348551e-06
5.679127e+15, 5.132176e+35, 3.332529e-06
5.643349e+15, 5.087549e+35, 3.316507e-06
5.607645e+15, 5.043046e+35, 3.300485e-06
5.572015e+15, 4.998668e+35, 3.284463e-06
5.536460e+15, 4.954416e+35, 3.268442e-06
5.500980e+15, 4.910289e+35, 3.252420e-06
5.465575e+15, 4.866287e+35, 3.236398e-06
5.430244e+15, 4.822410e+35, 3.220376e-06
5.394989e+15, 4.778659e+35, 3.204355e-06
5.359810e+15, 4.735034e+35, 3.188333e-06
5.324705e+15, 4.691536e+35, 3.172311e-06
5.289677e+15, 4.648163e+35, 3.156289e-06
5.254724e+15, 4.604916e+35, 3.140268e-06
5.219848e+15, 4.561797e+35, 3.124246e-06
5.185047e+15, 4.518803e+35, 3.108224e-06
5.150323e+15, 4.475937e+35, 3.092202e-06
5.115675e+15, 4.433198e+35, 3.076180e-06
5.081104e+15, 4.390585e+35, 3.060159e-06
5.046610e+15, 4.348101e+35, 3.044137e-06
5.012193e+15, 4.305743e+35, 3.028115e-06
4.977853e+15, 4.263514e+35, 3.012093e-06
4.943591e+15, 4.221412e+35, 2.996072e-06
4.909406e+15, 4.179438e+35, 2.980050e-06
4.875298e+15, 4.137593e+35, 2.964028e-06
4.841269e+15, 4.095876e+35, 2.948006e-06
4.807318e+15, 4.054287e+35, 2.931984e-06
4.773445e+15, 4.012828e+35, 2.915963e-06
4.739650e+15, 3.971497e+35, 2.899941e-06
4.705934e+15, 3.930296e+35, 2.883919e-06
4.672297e+15, 3.889224e+35, 2.867897e-06
4.638739e+15, 3.848281e+35, 2.851876e-06
4.605260e+15, 3.807469e+35, 2.835854e-06
4.571861e+15, 3.766786e+35, 2.819832e-06
4.538541e+15, 3.726233e+35, 2.803810e-06
4.505301e+15, 3.685811e+35, 2.787789e-06
4.472141e+15, 3.645519e+35, 2.771767e-06
4.439062e+15, 3.605358e+35, 2.755745e-06
4.406062e+15, 3.565328e+35, 2.739723e-06
