#central density,	central pressure, radius,	mass,   quarkRadiusPattern, quarkCoreMassPattern,   information entropy,	disequilibrium,	complexity
4.63668951427e+35, 1.30988100335e+34, 6.97673871986, 0.258289713162, -14.4147494212, -9.76156154088, 0, 0, 0
4.6458553133e+33, -7.05743618507e+33, 0.0, 0.0, -144.005229852, -97.5192750378, 0, 0, 0
4.65018678569e+32, -6.70203102448e+32, 0.0, 0.0, -455.172385203, -308.239367889, 0, 0, 0
4.6513131041e+32, -6.70203479233e+32, 0.0, 0.0, -455.117271727, -308.202045451, 0, 0, 0
4.68195737868e+32, -6.70214539817e+32, 0.0, 0.0, -453.625413354, -307.191770011, 0, 0, 0
4.68900737776e+35, 1.34592458354e+34, 7.02371250789, 0.264563125355, -14.334107159, -9.70695119819, 0, 0, 0
4.69585535895e+34, -6.75776442996e+33, 0.0, 0.0, -45.2953634924, -30.6736846634, 0, 0, 0
4.69721602633e+32, -6.70220110509e+32, 0.0, 0.0, -452.888025436, -306.692416375, 0, 0, 0
4.71349309318e+32, -6.70225989428e+32, 0.0, 0.0, -452.105371926, -306.162409215, 0, 0, 0
4.74173148424e+35, 1.38236274684e+34, 7.05582539812, 0.269615652505, -14.2541927235, -9.65283373439, 0, 0, 0
4.74231818018e+32, -6.70236374974e+32, 0.0, 0.0, -450.729268556, -305.230522205, 0, 0, 0
4.74479013127e+32, -6.7023727203e+32, 0.0, 0.0, -450.611842302, -305.151002016, 0, 0, 0
4.75491695065e+33, -7.05758920609e+33, 0.0, 0.0, -142.344154426, -96.3944070626, 0, 0, 0
4.77584469504e+32, -6.70248518787e+32, 0.0, 0.0, -449.14441849, -304.157273479, 0, 0, 0
4.78662336357e+32, -6.7025240846e+32, 0.0, 0.0, -448.638434742, -303.814625032, 0, 0, 0
4.79486238483e+35, 1.41919826272e+34, 7.08749940785, 0.274675283367, -14.1749988157, -9.59920420662, 0, 0, 0
4.80629513703e+33, -7.05766113585e+33, 0.0, 0.0, -141.581297168, -95.8778057776, 0, 0, 0
4.80665298656e+32, -6.70259644089e+32, 0.0, 0.0, -447.702706736, -303.180956958, 0, 0, 0
4.83013537441e+32, -6.7026816835e+32, 0.0, 0.0, -446.61309571, -302.443080441, 0, 0, 0
4.83721120793e+32, -6.70270699281e+32, 0.0, 0.0, -446.286325151, -302.221793839, 0, 0, 0
4.8484006307e+35, 1.45643388556e+34, 7.11874167389, 0.279740810919, -14.0965181661, -9.54605769201, 0, 0, 0
4.84982572154e+31, -1.82977958149e+32, 0.0, 0.0, -1409.44469273, -954.46550644, 0, 0, 0
4.86234155899e+33, -7.05773948406e+33, 0.0, 0.0, -140.762954391, -95.3236301107, 0, 0, 0
4.86483819676e+33, -7.0577407579e+33, 0.0, 0.0, -140.726829941, -95.2991669006, 0, 0, 0
4.8675155612e+32, -6.70281648264e+32, 0.0, 0.0, -444.894903359, -301.279533308, 0, 0, 0
4.87285801063e+32, -6.70283607674e+32, 0.0, 0.0, -444.650952033, -301.114331276, 0, 0, 0
4.88864132627e+31, -1.83145302407e+32, 0.0, 0.0, -1403.83807594, -950.66874708, 0, 0, 0
4.89756224849e+32, -6.70292528802e+32, 0.0, 0.0, -443.528082156, -300.353932113, 0, 0, 0
4.90234677297e+35, 1.49407244683e+34, 7.16357794772, 0.28606683309, -14.0187435376, -9.49338928964, 0, 0, 0
4.91479507014e+32, -6.70298762961e+32, 0.0, 0.0, -442.74982468, -299.826901914, 0, 0, 0
4.92734747184e+32, -6.70303299864e+32, 0.0, 0.0, -442.185513184, -299.444754349, 0, 0, 0
4.93066645595e+34, -6.72379718146e+33, 0.0, 0.0, -44.2036663758, -29.934395462, 0, 0, 0
4.95595035086e+32, -6.70313639494e+32, 0.0, 0.0, -440.907647225, -298.579392986, 0, 0, 0
4.95670136278e+35, 1.53211649411e+34, 7.19390054765, 0.291144748882, -13.941667728, -9.44119412226, 0, 0, 0
