rho, x, y, z, w, energia, pressao, energiamit, pressaomit, (pressao/pressaomit), fermie, fermip, hardgluons, nu, nd, ns, ne, nB, muB, muBGibbs
4.4, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 944.7005752363146, 268.3740029630136, 836.4934160137309, 160.16684374042993, 1.6755902576062913, 760.793416013731, 235.86684374042994, 108.20715922258368, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 164.38164802660637, 275.69876777257457
4.39, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 944.2092834338525, 267.88271116055154, 836.4934160137309, 160.16684374042993, 1.672522882418089, 760.793416013731, 235.86684374042994, 107.71586742012161, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 164.2484998136242, 276.10296004428346
4.38, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 943.7191094739445, 267.39253720064346, 836.4934160137309, 160.16684374042993, 1.6694624864680854, 760.793416013731, 235.86684374042994, 107.22569346021353, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 164.11565455448272, 276.5095083731936
4.37, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 943.2300533565904, 266.9034810832893, 836.4934160137309, 160.16684374042993, 1.6664090697562801, 760.793416013731, 235.86684374042994, 106.73663734285941, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.98311224918191, 276.91842893361087
4.36, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 942.7421150817902, 266.41554280848914, 836.4934160137309, 160.16684374042993, 1.6633626322826731, 760.793416013731, 235.86684374042994, 106.24869906805924, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.85087289772179, 277.32973804822916
4.35, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 942.2552946495439, 265.9287223762429, 836.4934160137309, 160.16684374042993, 1.6603231740472646, 760.793416013731, 235.86684374042994, 105.76187863581296, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.7189365001024, 277.7434521898361
4.34, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 941.7695920598517, 265.4430197865506, 836.4934160137309, 160.16684374042993, 1.6572906950500546, 760.793416013731, 235.86684374042994, 105.27617604612071, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.58730305632363, 278.159587983042
4.33, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 941.2850073127133, 264.9584350394123, 836.4934160137309, 160.16684374042993, 1.654265195291043, 760.793416013731, 235.86684374042994, 104.79159129898238, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.45597256638558, 278.5781622060336
4.32, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 940.801540408129, 264.4749681348279, 836.4934160137309, 160.16684374042993, 1.6512466747702297, 760.793416013731, 235.86684374042994, 104.30812439439802, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.32494503028823, 278.9991917923511
4.31, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 940.3191913460985, 263.9926190727975, 836.4934160137309, 160.16684374042993, 1.6482351334876149, 760.793416013731, 235.86684374042994, 103.82577533236757, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.19422044803156, 279.4226938326905
4.3, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 939.8379601266221, 263.511387853321, 836.4934160137309, 160.16684374042993, 1.6452305714431985, 760.793416013731, 235.86684374042994, 103.3445441128911, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 163.06379881961556, 279.84868557673093
4.29, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 939.3578467496995, 263.0312744763985, 836.4934160137309, 160.16684374042993, 1.6422329886369804, 760.793416013731, 235.86684374042994, 102.8644307359686, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.93368014504026, 280.2771844349879
4.28, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 938.878851215331, 262.55227894202994, 836.4934160137309, 160.16684374042993, 1.639242385068961, 760.793416013731, 235.86684374042994, 102.38543520160003, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.80386442430566, 280.7082079806918
4.27, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 938.4009735235163, 262.0744012502153, 836.4934160137309, 160.16684374042993, 1.6362587607391397, 760.793416013731, 235.86684374042994, 101.9075575097854, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.67435165741173, 281.14177395169366
4.26, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 937.9242136742557, 261.59764140095467, 836.4934160137309, 160.16684374042993, 1.633282115647517, 760.793416013731, 235.86684374042994, 101.43079766052475, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.5451418443585, 281.57790025239683
4.25, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 937.448571667549, 261.12199939424795, 836.4934160137309, 160.16684374042993, 1.6303124497940926, 760.793416013731, 235.86684374042994, 100.95515565381805, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.41623498514593, 282.0166049557169
4.24, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 936.9740475033963, 260.6474752300952, 836.4934160137309, 160.16684374042993, 1.6273497631788667, 760.793416013731, 235.86684374042994, 100.48063148966531, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.2876310797741, 282.4579063050687
4.23, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 936.5006411817975, 260.17406890849645, 836.4934160137309, 160.16684374042993, 1.6243940558018395, 760.793416013731, 235.86684374042994, 100.00722516806651, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.15933012824294, 282.9018227163815
4.22, 2.007700661482983, 2.077054135957307, 1.9331657117152636, 0.06952521078724577, 936.0283527027526, 259.70178042945156, 836.4934160137309, 160.16684374042993, 1.62144532766301, 760.793416013731, 235.86684374042994, 99.53493668902163, 7.37971602510146, 8.171206993535373, 6.587945755868643, 0.00010215237118726846, 7.379622924835158, 162.03133213055244, 283.34837278014317
