#rho, x, y, z, w, energia, pressao, energiamit, pressaomit, (pressao/pressaomit), fermie, fermip, hardgluons, muB
0.79, 1.9829469355736962, 2.053112184260159, 1.907398472070686, 0.07026422025595802, 803.781267962496, 152.12188510684672, 800.2930402728878, 148.6336574172385, 1.0234686258161312, 724.5930402728877, 224.33365741723853, 3.488227689608186, 1210.0039912270158
0.8, 1.9912785072048915, 2.0611711452813486, 1.9160704006481992, 0.06999091007891743, 815.9060076861903, 156.04403332926165, 812.3289115135428, 152.46693715661428, 1.0234614549184062, 736.6289115135428, 228.16693715661427, 3.5770961726473947, 1214.937551269315
0.8099999999999999, 1.999540939704318, 2.069165224950345, 1.9246672487064744, 0.06972186679802304, 828.0798862566775, 159.98394459884764, 824.4128037584369, 156.31686210060707, 1.0234592893496057, 748.7128037584368, 232.01686210060709, 3.6670824982405543, 1219.831889945093
0.82, 2.0077356497849683, 2.0770957241811194, 1.933190610755116, 0.06945697433883113, 840.3025154494329, 163.94148022359326, 836.5443287830452, 160.1832935572056, 1.0234617891974205, 760.8443287830453, 235.8832935572056, 3.7581866663876675, 1224.6877996012513
0.83, 2.0158640082734114, 2.0849639024571873, 1.9416420279364415, 0.06919612120537647, 852.5735148205185, 167.9165043413791, 848.7231061434298, 164.06609566429037, 1.0234686433019493, 773.0231061434299, 239.7660956642904, 3.850408677088734, 1229.5060471830093
0.84, 2.0239273421379447, 2.0927709796545546, 1.9500229904759239, 0.06893920002900238, 864.8925114907618, 171.90888383889774, 860.948762960418, 167.96513530855398, 1.0234795662986789, 785.2487629604179, 243.665135308554, 3.9437485303437514, 1234.2873753924518
0.85, 2.031926936384495, 2.1005181377180064, 1.9583349399380334, 0.06868610757423474, 877.2591398784311, 175.91848825498357, 873.2209336522784, 171.88028202883083, 1.0234942960209674, 797.5209336522784, 247.58028202883085, 4.038206226152721, 1239.03250368637
0.86, 2.039864035865681, 2.1082065222754043, 1.9665792713910115, 0.06843674443016642, 889.6730414838494, 179.94518970084846, 885.5392597193336, 175.81140793633284, 1.0235125912080323, 809.8392597193335, 251.51140793633283, 4.1337817645156445, 1243.7421292845324
0.87, 2.0477398469876045, 2.1158372441644993, 1.9747573354448325, 0.06819101483775517, 902.1338646776255, 183.98886278201888, 897.903389532193, 179.75838763658635, 1.0235342294791006, 822.2033895321931, 255.45838763658637, 4.23047514543252, 1248.416928114534
0.88, 2.0555555393232026, 2.123411380871799, 1.9828704401739914, 0.06794882649927753, 914.6412644911362, 188.04938452142449, 910.3129781222331, 183.72109815252117, 1.023559005538439, 834.612978122233, 259.42109815252115, 4.328286368903346, 1253.057555696092
0.89, 2.0633122471329655, 2.1309299778872783, 1.9909198529217886, 0.0677100904982854, 927.1949023993756, 192.12663428056106, 922.7676869644474, 187.69941884563292, 1.0235867295815613, 847.0676869644474, 263.3994188456329, 4.427215434928126, 1257.6646479549847
0.9, 2.071011070827501, 2.1383940500121743, 1.9989068020364666, 0.06747472104574923, 939.7944461513205, 196.22049369615814, 935.2671838078136, 191.69323135265125, 1.023617225874701, 859.5671838078135, 267.39323135265124, 4.527262343506858, 1262.2388220527541
0.91, 2.078653078333207, 2.1458045825855856, 2.006832478495686, 0.06724263539058843, 952.439569578246, 200.33084661021002, 947.8111424836064, 195.7024195155705, 1.0236503314884733, 872.1111424836065, 271.4024195155705, 4.628427094639543, 1266.7806771301714
0.92, 2.0862393063980917, 2.1531625326462716, 2.014698037446667, 0.06701375364757772, 965.1299524134834, 204.4575790040643, 960.3992427251571, 199.72686931573816, 1.0236858951654002, 884.6992427251571, 275.42686931573814, 4.730709688326178, 1271.2907950190734
0.93, 2.0937707618245396, 2.160468830040576, 2.0225045996675695, 0.06678799872531913, 977.8652801184022, 208.6005789348099, 973.0311699938354, 203.7664688102431, 1.0237237763052591, 897.3311699938354, 279.4664688102431, 4.8341101245667675, 1275.769740917432
0.94, 2.1012484226557873, 2.167724378481202, 2.030253252961718, 0.06656529616048613, 990.6452437311684, 212.75973647931977, 985.7066153278071, 207.82110807595848, 1.0237638440535897, 910.006615327807, 283.5211080759585, 4.9386284033613075, 1280.2180640537108
0.95, 2.108673239290586, 2.174930056554816, 2.0379450534805694, 0.06634557394153223, 1003.4695397147373, 216.93494367827918, 998.4252751900273, 211.8906791535694, 1.0238059764821175, 922.7252751900272, 287.5906791535694, 5.044264524709801, 1284.6362983084382
0.96, 2.1160461355370432, 2.182086718654866, 2.045581026953087, 0.0661287625701003, 1016.3378697762893, 221.12609447151664, 1011.1868512876771, 215.9750759829044, 1.023850059851443, 935.486851287677, 291.6750759829044, 5.151018488612247, 1289.0249627581313
0.97, 2.123368009641483, 2.189195195915746, 2.0531621699029117, 0.06591479476348844, 1029.249940762991, 225.33308465787462, 1023.9910504679224, 220.074194362806, 1.0238959879430434, 948.2910504679223, 295.77419436280604, 5.258890295068645, 1293.3845622895524
0.98, 2.1306397352331654, 2.196256297056339, 2.0606894507566698, 0.06570360548669492, 1042.205464486694, 229.55581183270277, 1036.8375845426149, 224.18793188862378, 1.02394366145786, 961.137584542615, 299.88793188862377, 5.367879944078995, 1297.7155880810171
0.99, 2.1378621622527088, 2.203270809212315, 2.068163810926888, 0.06549513184119184, 1055.2041576043935, 233.79417534346533, 1049.72617016875, 228.316187907822, 1.0239929874698808, 974.02617016875, 304.01618790782203, 5.477987435643298, 1302.0185181291502
1., 2.1450361178350965, 2.2102394987377605, 2.07558616585299, 0.0652893128495905, 1068.2457415137887, 238.0480762503302, 1062.6565287440271, 232.45886348056865, 1.0240438789301265, 986.9565287440273, 308.15886348056864, 5.589212769761553, 1306.293817764119
1.01, 2.1521624071113963, 2.2171631119153568, 2.082957405934624, 0.0650860896372347, 1081.3299421606791, 242.31741725886297, 1075.6283862142454, 236.61586131242927, 1.0240962542190075, 999.9283862142454, 312.31586131242926, 5.701555946433761, 1310.5419400193487
1.02, 2.159241814048941, 2.2240423757220285, 2.090278397512545, 0.06488540501309534, 1094.4564900068258, 246.60210270425839, 1088.641473041166, 240.78708573859848, 1.0241500367339997, 1012.9414730411659, 316.48708573859847, 5.81501696565992, 1314.7633261873375
1.03, 2.1662751021744797, 2.230877998474083, 2.0975499837132756, 0.06468720369054438, 1107.6251198447735, 250.90203848680386, 1101.6955240173336, 244.97244265936385, 1.0242051545188908, 1025.9955240173335, 320.67244265936387, 5.929595827440031, 1318.9584061471626
1.04, 2.173263015310987, 2.2376706704936664, 2.1047729853091552, 0.06449143206230096, 1120.8355707104888, 255.21713203882064, 1114.7902781787147, 249.1718395070465, 1.0242615399225445, 1039.090278178715, 324.8718395070465, 6.045292531774097, 1323.127598797413
1.05, 2.1802062782774927, 2.244421064739606, 2.111948201530283, 0.06429803813126471, 1134.087585788331, 259.5472922893942, 1127.9254787096686, 253.38518521073206, 1.0243191292874416, 1052.2254787096686, 329.08518521073205, 6.162107078662112, 1327.2713124549762
1.06, 2.1871055975355347, 2.251129837387768, 2.1190764108160876, 0.06410697156685052, 1147.3809122759953, 263.8924296164411, 1141.1008728078912, 257.61239014833706, 1.0243778626660307, 1065.4008728078911, 333.31239014833704, 6.280039468104082, 1331.3899451815437
1.07, 2.193961661838749, 2.257797628423512, 2.126158371574126, 0.06391818344132504, 1160.7153013234533, 268.25245582260357, 1154.3162116233532, 261.85336612250353, 1.0244376835587683, 1078.6162116233531, 337.5533661225036, 6.399089700100002, 1335.4838851832305
1.08, 2.2007751428252775, 2.2644250621673034, 2.133194822858724, 0.06373162636318963, 1174.090507899819, 272.6272840883326, 1167.5712501251692, 266.1080263136828, 1.0244985386760377, 1091.8712501251691, 341.8080263136828, 6.519257774649876, 1339.5535111001402
1.09, 2.207546695598211, 2.2710127478055195, 2.1401864850512387, 0.06354725434777504, 1187.506290710875, 277.0168289412211, 1180.8657470191213, 270.3762852494674, 1.0245603777181371, 1105.1657470191212, 346.07628524946745, 6.640543691753702, 1343.5991923413724
