# Mass density, Pressure, Baryonic density
# Mev/fm^3, Mev/fm^3, fm^-3
2.537209e+15, 1.2649369e+36, 1e+39
2.535426e+15, 1.26365514e+36, 1e+39
2.533643e+15, 1.26237338e+36, 1e+39
2.53186e+15, 1.26125184e+36, 1e+39
2.530077e+15, 1.25997008e+36, 1e+39
2.528294e+15, 1.25868832e+36, 1e+39
2.526511e+15, 1.25740656e+36, 1e+39
2.524728e+15, 1.2561248e+36, 1e+39
2.522945e+15, 1.25484304e+36, 1e+39
2.521162e+15, 1.2537215e+36, 1e+39
2.519379e+15, 1.25243974e+36, 1e+39
2.517596e+15, 1.25115798e+36, 1e+39
2.515813e+15, 1.24987622e+36, 1e+39
2.51403e+15, 1.24859446e+36, 1e+39
2.512247e+15, 1.24747292e+36, 1e+39
2.510464e+15, 1.24619116e+36, 1e+39
2.508681e+15, 1.2449094e+36, 1e+39
2.506898e+15, 1.24362764e+36, 1e+39
2.505115e+15, 1.24234588e+36, 1e+39
2.503332e+15, 1.24122434e+36, 1e+39
2.501549e+15, 1.23994258e+36, 1e+39
2.499766e+15, 1.23866082e+36, 1e+39
2.497983e+15, 1.23737906e+36, 1e+39
2.4962e+15, 1.23625752e+36, 1e+39
2.494417e+15, 1.23497576e+36, 1e+39
2.492634e+15, 1.233694e+36, 1e+39
2.490851e+15, 1.23241224e+36, 1e+39
2.489068e+15, 1.2312907e+36, 1e+39
2.487285e+15, 1.23000894e+36, 1e+39
2.485502e+15, 1.22872718e+36, 1e+39
2.483719e+15, 1.22760564e+36, 1e+39
2.481936e+15, 1.22632388e+36, 1e+39
2.480153e+15, 1.22504212e+36, 1e+39
2.47837e+15, 1.22392058e+36, 1e+39
2.476587e+15, 1.22263882e+36, 1e+39
2.474804e+15, 1.22135706e+36, 1e+39
2.473021e+15, 1.22023552e+36, 1e+39
2.471238e+15, 1.21895376e+36, 1e+39
2.469455e+15, 1.217672e+36, 1e+39
2.467672e+15, 1.21655046e+36, 1e+39
2.465889e+15, 1.2152687e+36, 1e+39
2.464106e+15, 1.21398694e+36, 1e+39
2.462323e+15, 1.2128654e+36, 1e+39
2.46054e+15, 1.21158364e+36, 1e+39
2.458757e+15, 1.21030188e+36, 1e+39
2.456974e+15, 1.20918034e+36, 1e+39
2.455191e+15, 1.20789858e+36, 1e+39
2.453408e+15, 1.20677704e+36, 1e+39
2.451625e+15, 1.20549528e+36, 1e+39
2.449842e+15, 1.20421352e+36, 1e+39
2.448059e+15, 1.20309198e+36, 1e+39
2.446276e+15, 1.20181022e+36, 1e+39
2.444493e+15, 1.20068868e+36, 1e+39
2.44271e+15, 1.19940692e+36, 1e+39
2.440927e+15, 1.19812516e+36, 1e+39
2.439144e+15, 1.19700362e+36, 1e+39
2.437361e+15, 1.19572186e+36, 1e+39
2.435578e+15, 1.19460032e+36, 1e+39
2.433795e+15, 1.19331856e+36, 1e+39
2.432012e+15, 1.19219702e+36, 1e+39
2.430229e+15, 1.19091526e+36, 1e+39
2.428446e+15, 1.18979372e+36, 1e+39
2.426663e+15, 1.18851196e+36, 1e+39
2.42488e+15, 1.18739042e+36, 1e+39
2.423097e+15, 1.18610866e+36, 1e+39
2.421314e+15, 1.1848269e+36, 1e+39
2.419531e+15, 1.18370536e+36, 1e+39
2.417748e+15, 1.1824236e+36, 1e+39
2.415965e+15, 1.18130206e+36, 1e+39
2.414182e+15, 1.1800203e+36, 1e+39
2.412399e+15, 1.17889876e+36, 1e+39
2.410616e+15, 1.177617e+36, 1e+39
2.408833e+15, 1.17649546e+36, 1e+39
2.40705e+15, 1.17537392e+36, 1e+39
2.405267e+15, 1.17409216e+36, 1e+39
2.403484e+15, 1.17297062e+36, 1e+39
2.401701e+15, 1.17168886e+36, 1e+39
2.399918e+15, 1.17056732e+36, 1e+39
2.398135e+15, 1.16928556e+36, 1e+39
2.396352e+15, 1.16816402e+36, 1e+39
2.394569e+15, 1.16688226e+36, 1e+39
2.392786e+15, 1.16576072e+36, 1e+39
2.391003e+15, 1.16447896e+36, 1e+39
2.38922e+15, 1.16335742e+36, 1e+39
2.387437e+15, 1.16223588e+36, 1e+39
2.385654e+15, 1.16095412e+36, 1e+39
2.383871e+15, 1.15983258e+36, 1e+39
2.382088e+15, 1.15855082e+36, 1e+39
2.380305e+15, 1.15742928e+36, 1e+39
2.378522e+15, 1.15630774e+36, 1e+39
2.376739e+15, 1.15502598e+36, 1e+39
2.374956e+15, 1.15390444e+36, 1e+39
2.373173e+15, 1.15262268e+36, 1e+39
2.37139e+15, 1.15150114e+36, 1e+39
2.369607e+15, 1.1503796e+36, 1e+39
2.367824e+15, 1.14909784e+36, 1e+39
2.366041e+15, 1.1479763e+36, 1e+39
2.364258e+15, 1.14685476e+36, 1e+39
2.362475e+15, 1.145573e+36, 1e+39
2.360692e+15, 1.14445146e+36, 1e+39
2.358909e+15, 1.14332992e+36, 1e+39
2.357126e+15, 1.14204816e+36, 1e+39
2.355343e+15, 1.14092662e+36, 1e+39
2.35356e+15, 1.13980508e+36, 1e+39
2.351777e+15, 1.13852332e+36, 1e+39
2.349994e+15, 1.13740178e+36, 1e+39
2.348211e+15, 1.13628024e+36, 1e+39
2.346428e+15, 1.13499848e+36, 1e+39
2.344645e+15, 1.13387694e+36, 1e+39
2.342862e+15, 1.1327554e+36, 1e+39
2.341079e+15, 1.13147364e+36, 1e+39
2.339296e+15, 1.1303521e+36, 1e+39
2.337513e+15, 1.12923056e+36, 1e+39
2.33573e+15, 1.1279488e+36, 1e+39
2.333947e+15, 1.12682726e+36, 1e+39
2.332164e+15, 1.12570572e+36, 1e+39
2.330381e+15, 1.12458418e+36, 1e+39
2.328598e+15, 1.12330242e+36, 1e+39
2.326815e+15, 1.12218088e+36, 1e+39
2.325032e+15, 1.12105934e+36, 1e+39
2.323249e+15, 1.1199378e+36, 1e+39
2.321466e+15, 1.11865604e+36, 1e+39
2.319683e+15, 1.1175345e+36, 1e+39
2.3179e+15, 1.11641296e+36, 1e+39
2.316117e+15, 1.11529142e+36, 1e+39
2.314334e+15, 1.11400966e+36, 1e+39
2.312551e+15, 1.11288812e+36, 1e+39
2.310768e+15, 1.11176658e+36, 1e+39
2.308985e+15, 1.11064504e+36, 1e+39
2.307202e+15, 1.1095235e+36, 1e+39
2.305419e+15, 1.10824174e+36, 1e+39
2.303636e+15, 1.1071202e+36, 1e+39
2.301853e+15, 1.10599866e+36, 1e+39
2.30007e+15, 1.10487712e+36, 1e+39
2.298287e+15, 1.10375558e+36, 1e+39
2.296504e+15, 1.10247382e+36, 1e+39
2.294721e+15, 1.10135228e+36, 1e+39
2.292938e+15, 1.10023074e+36, 1e+39
2.291155e+15, 1.0991092e+36, 1e+39
2.289372e+15, 1.09798766e+36, 1e+39
2.287589e+15, 1.0967059e+36, 1e+39
2.285806e+15, 1.09558436e+36, 1e+39
2.284023e+15, 1.09446282e+36, 1e+39
2.28224e+15, 1.09334128e+36, 1e+39
2.280457e+15, 1.09221974e+36, 1e+39
2.278674e+15, 1.0910982e+36, 1e+39
2.276891e+15, 1.08997666e+36, 1e+39
2.275108e+15, 1.0886949e+36, 1e+39
2.273325e+15, 1.08757336e+36, 1e+39
2.271542e+15, 1.08645182e+36, 1e+39
2.269759e+15, 1.08533028e+36, 1e+39
2.267976e+15, 1.08420874e+36, 1e+39
2.266193e+15, 1.0830872e+36, 1e+39
2.26441e+15, 1.08196566e+36, 1e+39
2.262627e+15, 1.08084412e+36, 1e+39
2.260844e+15, 1.07956236e+36, 1e+39
2.259061e+15, 1.07844082e+36, 1e+39
2.257278e+15, 1.07731928e+36, 1e+39
2.255495e+15, 1.07619774e+36, 1e+39
2.253712e+15, 1.0750762e+36, 1e+39
2.251929e+15, 1.07395466e+36, 1e+39
2.250146e+15, 1.07283312e+36, 1e+39
2.248363e+15, 1.07171158e+36, 1e+39
2.24658e+15, 1.07059004e+36, 1e+39
2.244797e+15, 1.0694685e+36, 1e+39
2.243014e+15, 1.06834696e+36, 1e+39
2.241231e+15, 1.0670652e+36, 1e+39
2.239448e+15, 1.06594366e+36, 1e+39
2.237665e+15, 1.06482212e+36, 1e+39
2.235882e+15, 1.06370058e+36, 1e+39
2.234099e+15, 1.06257904e+36, 1e+39
2.232316e+15, 1.0614575e+36, 1e+39
2.230533e+15, 1.06033596e+36, 1e+39
2.22875e+15, 1.05921442e+36, 1e+39
2.226967e+15, 1.05809288e+36, 1e+39
2.225184e+15, 1.05697134e+36, 1e+39
2.223401e+15, 1.0558498e+36, 1e+39
2.221618e+15, 1.05472826e+36, 1e+39
2.219835e+15, 1.05360672e+36, 1e+39
2.218052e+15, 1.05248518e+36, 1e+39
2.216269e+15, 1.05136364e+36, 1e+39
2.214486e+15, 1.0502421e+36, 1e+39
2.212703e+15, 1.04912056e+36, 1e+39
2.21092e+15, 1.04799902e+36, 1e+39
2.209137e+15, 1.04687748e+36, 1e+39
2.207354e+15, 1.04575594e+36, 1e+39
2.205571e+15, 1.0446344e+36, 1e+39
2.203788e+15, 1.04351286e+36, 1e+39
2.202005e+15, 1.04239132e+36, 1e+39
2.200222e+15, 1.04126978e+36, 1e+39
2.198439e+15, 1.04014824e+36, 1e+39
2.196656e+15, 1.0390267e+36, 1e+39
2.194873e+15, 1.03790516e+36, 1e+39
2.19309e+15, 1.03678362e+36, 1e+39
2.191307e+15, 1.03566208e+36, 1e+39
2.189524e+15, 1.03454054e+36, 1e+39
2.187741e+15, 1.033419e+36, 1e+39
2.185958e+15, 1.03229746e+36, 1e+39
2.184175e+15, 1.03117592e+36, 1e+39
2.182392e+15, 1.03005438e+36, 1e+39
2.180609e+15, 1.02909306e+36, 1e+39
2.178826e+15, 1.02797152e+36, 1e+39
2.177043e+15, 1.02684998e+36, 1e+39
2.17526e+15, 1.02572844e+36, 1e+39
2.173477e+15, 1.0246069e+36, 1e+39
2.171694e+15, 1.02348536e+36, 1e+39
2.169911e+15, 1.02236382e+36, 1e+39
2.168128e+15, 1.02124228e+36, 1e+39
2.166345e+15, 1.02012074e+36, 1e+39
2.164562e+15, 1.0189992e+36, 1e+39
2.162779e+15, 1.01787766e+36, 1e+39
2.160996e+15, 1.01675612e+36, 1e+39
2.159213e+15, 1.0157948e+36, 1e+39
2.15743e+15, 1.01467326e+36, 1e+39
2.155647e+15, 1.01355172e+36, 1e+39
2.153864e+15, 1.01243018e+36, 1e+39
2.152081e+15, 1.01130864e+36, 1e+39
2.150298e+15, 1.0101871e+36, 1e+39
2.148515e+15, 1.00906556e+36, 1e+39
2.146732e+15, 1.00794402e+36, 1e+39
2.144949e+15, 1.0069827e+36, 1e+39
2.143166e+15, 1.00586116e+36, 1e+39
2.141383e+15, 1.00473962e+36, 1e+39
2.1396e+15, 1.00361808e+36, 1e+39
2.137817e+15, 1.00249654e+36, 1e+39
2.136034e+15, 1.001375e+36, 1e+39
2.134251e+15, 1.00025346e+36, 1e+39
2.132468e+15, 9.9929214e+35, 1e+39
2.130685e+15, 9.981706e+35, 1e+39
2.128902e+15, 9.9704906e+35, 1e+39
2.127119e+15, 9.9592752e+35, 1e+39
2.125336e+15, 9.9480598e+35, 1e+39
2.123553e+15, 9.9368444e+35, 1e+39
2.12177e+15, 9.9272312e+35, 1e+39
2.119987e+15, 9.9160158e+35, 1e+39
2.118204e+15, 9.9048004e+35, 1e+39
2.116421e+15, 9.893585e+35, 1e+39
2.114638e+15, 9.8823696e+35, 1e+39
2.112855e+15, 9.8711542e+35, 1e+39
2.111072e+15, 9.861541e+35, 1e+39
2.109289e+15, 9.8503256e+35, 1e+39
2.107506e+15, 9.8391102e+35, 1e+39
2.105723e+15, 9.8278948e+35, 1e+39
2.10394e+15, 9.8166794e+35, 1e+39
2.102157e+15, 9.8070662e+35, 1e+39
2.100374e+15, 9.7958508e+35, 1e+39
2.098591e+15, 9.7846354e+35, 1e+39
2.096808e+15, 9.77342e+35, 1e+39
2.095025e+15, 9.7622046e+35, 1e+39
2.093242e+15, 9.7525914e+35, 1e+39
2.091459e+15, 9.741376e+35, 1e+39
2.089676e+15, 9.7301606e+35, 1e+39
2.087893e+15, 9.7189452e+35, 1e+39
2.08611e+15, 9.709332e+35, 1e+39
2.084327e+15, 9.6981166e+35, 1e+39
2.082544e+15, 9.6869012e+35, 1e+39
2.080761e+15, 9.6756858e+35, 1e+39
2.078978e+15, 9.6660726e+35, 1e+39
2.077195e+15, 9.6548572e+35, 1e+39
2.075412e+15, 9.6436418e+35, 1e+39
2.073629e+15, 9.6324264e+35, 1e+39
2.071846e+15, 9.6228132e+35, 1e+39
2.070063e+15, 9.6115978e+35, 1e+39
2.06828e+15, 9.6003824e+35, 1e+39
2.066497e+15, 9.589167e+35, 1e+39
2.064714e+15, 9.5795538e+35, 1e+39
2.062931e+15, 9.5683384e+35, 1e+39
2.061148e+15, 9.557123e+35, 1e+39
2.059365e+15, 9.5459076e+35, 1e+39
2.057582e+15, 9.5362944e+35, 1e+39
2.055799e+15, 9.525079e+35, 1e+39
2.054016e+15, 9.5138636e+35, 1e+39
2.052233e+15, 9.5042504e+35, 1e+39
2.05045e+15, 9.493035e+35, 1e+39
2.048667e+15, 9.4818196e+35, 1e+39
2.046884e+15, 9.4722064e+35, 1e+39
2.045101e+15, 9.460991e+35, 1e+39
2.043318e+15, 9.4497756e+35, 1e+39
2.041535e+15, 9.4385602e+35, 1e+39
2.039752e+15, 9.428947e+35, 1e+39
2.037969e+15, 9.4177316e+35, 1e+39
2.036186e+15, 9.4065162e+35, 1e+39
2.034403e+15, 9.396903e+35, 1e+39
2.03262e+15, 9.3856876e+35, 1e+39
2.030837e+15, 9.3744722e+35, 1e+39
2.029054e+15, 9.364859e+35, 1e+39
2.027271e+15, 9.3536436e+35, 1e+39
2.025488e+15, 9.3424282e+35, 1e+39
2.023705e+15, 9.332815e+35, 1e+39
2.021922e+15, 9.3215996e+35, 1e+39
2.020139e+15, 9.3103842e+35, 1e+39
2.018356e+15, 9.300771e+35, 1e+39
2.016573e+15, 9.2895556e+35, 1e+39
2.01479e+15, 9.2783402e+35, 1e+39
2.013007e+15, 9.268727e+35, 1e+39
2.011224e+15, 9.2575116e+35, 1e+39
2.009441e+15, 9.2462962e+35, 1e+39
2.007658e+15, 9.236683e+35, 1e+39
2.005875e+15, 9.2254676e+35, 1e+39
2.004092e+15, 9.2142522e+35, 1e+39
2.002309e+15, 9.204639e+35, 1e+39
2.000526e+15, 9.1934236e+35, 1e+39
1.998743e+15, 9.1838104e+35, 1e+39
1.99696e+15, 9.172595e+35, 1e+39
1.995177e+15, 9.1613796e+35, 1e+39
1.993394e+15, 9.1517664e+35, 1e+39
1.991611e+15, 9.140551e+35, 1e+39
1.989828e+15, 9.1293356e+35, 1e+39
1.988045e+15, 9.1197224e+35, 1e+39
1.986262e+15, 9.108507e+35, 1e+39
1.984479e+15, 9.0988938e+35, 1e+39
1.982696e+15, 9.0876784e+35, 1e+39
1.980913e+15, 9.076463e+35, 1e+39
1.97913e+15, 9.0668498e+35, 1e+39
1.977347e+15, 9.0556344e+35, 1e+39
1.975564e+15, 9.0460212e+35, 1e+39
1.973781e+15, 9.0348058e+35, 1e+39
1.971998e+15, 9.0235904e+35, 1e+39
1.970215e+15, 9.0139772e+35, 1e+39
1.968432e+15, 9.0027618e+35, 1e+39
1.966649e+15, 8.9931486e+35, 1e+39
1.964866e+15, 8.9819332e+35, 1e+39
1.963083e+15, 8.97232e+35, 1e+39
1.9613e+15, 8.9611046e+35, 1e+39
1.959517e+15, 8.9498892e+35, 1e+39
1.957734e+15, 8.940276e+35, 1e+39
1.955951e+15, 8.9290606e+35, 1e+39
1.954168e+15, 8.9194474e+35, 1e+39
1.952385e+15, 8.908232e+35, 1e+39
1.950602e+15, 8.8986188e+35, 1e+39
1.948819e+15, 8.8874034e+35, 1e+39
1.947036e+15, 8.876188e+35, 1e+39
1.945253e+15, 8.8665748e+35, 1e+39
1.94347e+15, 8.8553594e+35, 1e+39
1.941687e+15, 8.8457462e+35, 1e+39
1.939904e+15, 8.8345308e+35, 1e+39
1.938121e+15, 8.8249176e+35, 1e+39
1.936338e+15, 8.8137022e+35, 1e+39
1.934555e+15, 8.804089e+35, 1e+39
1.932772e+15, 8.7928736e+35, 1e+39
1.930989e+15, 8.7832604e+35, 1e+39
1.929206e+15, 8.772045e+35, 1e+39
1.927423e+15, 8.7608296e+35, 1e+39
1.92564e+15, 8.7512164e+35, 1e+39
1.923857e+15, 8.740001e+35, 1e+39
1.922074e+15, 8.7303878e+35, 1e+39
1.920291e+15, 8.7191724e+35, 1e+39
1.918508e+15, 8.7095592e+35, 1e+39
1.916725e+15, 8.6983438e+35, 1e+39
1.914942e+15, 8.6887306e+35, 1e+39
1.913159e+15, 8.6775152e+35, 1e+39
1.911376e+15, 8.667902e+35, 1e+39
1.909593e+15, 8.6566866e+35, 1e+39
1.90781e+15, 8.6470734e+35, 1e+39
1.906027e+15, 8.635858e+35, 1e+39
1.904244e+15, 8.6262448e+35, 1e+39
1.902461e+15, 8.6150294e+35, 1e+39
1.900678e+15, 8.6054162e+35, 1e+39
1.898895e+15, 8.5942008e+35, 1e+39
1.897112e+15, 8.5845876e+35, 1e+39
1.895329e+15, 8.5733722e+35, 1e+39
1.893546e+15, 8.563759e+35, 1e+39
1.891763e+15, 8.5525436e+35, 1e+39
1.88998e+15, 8.5429304e+35, 1e+39
1.888197e+15, 8.531715e+35, 1e+39
1.886414e+15, 8.5221018e+35, 1e+39
1.884631e+15, 8.5108864e+35, 1e+39
1.882848e+15, 8.5012732e+35, 1e+39
1.881065e+15, 8.4900578e+35, 1e+39
1.879282e+15, 8.4804446e+35, 1e+39
1.877499e+15, 8.4708314e+35, 1e+39
1.875716e+15, 8.459616e+35, 1e+39
1.873933e+15, 8.4500028e+35, 1e+39
1.87215e+15, 8.4387874e+35, 1e+39
1.870367e+15, 8.4291742e+35, 1e+39
1.868584e+15, 8.4179588e+35, 1e+39
1.866801e+15, 8.4083456e+35, 1e+39
1.865018e+15, 8.3971302e+35, 1e+39
1.863235e+15, 8.387517e+35, 1e+39
1.861452e+15, 8.3763016e+35, 1e+39
1.859669e+15, 8.3666884e+35, 1e+39
1.857886e+15, 8.355473e+35, 1e+39
1.856103e+15, 8.3458598e+35, 1e+39
1.85432e+15, 8.3362466e+35, 1e+39
1.852537e+15, 8.3250312e+35, 1e+39
1.850754e+15, 8.315418e+35, 1e+39
1.848971e+15, 8.3042026e+35, 1e+39
1.847188e+15, 8.2945894e+35, 1e+39
1.845405e+15, 8.283374e+35, 1e+39
1.843622e+15, 8.2737608e+35, 1e+39
1.841839e+15, 8.2641476e+35, 1e+39
1.840056e+15, 8.2529322e+35, 1e+39
1.838273e+15, 8.243319e+35, 1e+39
1.83649e+15, 8.2321036e+35, 1e+39
1.834707e+15, 8.2224904e+35, 1e+39
1.832924e+15, 8.211275e+35, 1e+39
1.831141e+15, 8.2016618e+35, 1e+39
1.829358e+15, 8.1920486e+35, 1e+39
1.827575e+15, 8.1808332e+35, 1e+39
1.825792e+15, 8.17122e+35, 1e+39
1.824009e+15, 8.1600046e+35, 1e+39
1.822226e+15, 8.1503914e+35, 1e+39
1.820443e+15, 8.1407782e+35, 1e+39
1.81866e+15, 8.1295628e+35, 1e+39
1.816877e+15, 8.1199496e+35, 1e+39
1.815094e+15, 8.1087342e+35, 1e+39
1.813311e+15, 8.099121e+35, 1e+39
1.811528e+15, 8.0895078e+35, 1e+39
1.809745e+15, 8.0782924e+35, 1e+39
1.807962e+15, 8.0686792e+35, 1e+39
1.806179e+15, 8.0574638e+35, 1e+39
1.804396e+15, 8.0478506e+35, 1e+39
1.802613e+15, 8.0382374e+35, 1e+39
1.80083e+15, 8.027022e+35, 1e+39
1.799047e+15, 8.0174088e+35, 1e+39
1.797264e+15, 8.0061934e+35, 1e+39
1.795481e+15, 7.9965802e+35, 1e+39
1.793698e+15, 7.986967e+35, 1e+39
1.791915e+15, 7.9757516e+35, 1e+39
1.790132e+15, 7.9661384e+35, 1e+39
1.788349e+15, 7.9565252e+35, 1e+39
1.786566e+15, 7.9453098e+35, 1e+39
1.784783e+15, 7.9356966e+35, 1e+39
1.783e+15, 7.9244812e+35, 1e+39
1.781217e+15, 7.914868e+35, 1e+39
1.779434e+15, 7.9052548e+35, 1e+39
1.777651e+15, 7.8940394e+35, 1e+39
1.775868e+15, 7.8844262e+35, 1e+39
1.774085e+15, 7.874813e+35, 1e+39
1.772302e+15, 7.8635976e+35, 1e+39
1.770519e+15, 7.8539844e+35, 1e+39
1.768736e+15, 7.8443712e+35, 1e+39
1.766953e+15, 7.8331558e+35, 1e+39
1.76517e+15, 7.8235426e+35, 1e+39
1.763387e+15, 7.8123272e+35, 1e+39
1.761604e+15, 7.802714e+35, 1e+39
1.759821e+15, 7.7931008e+35, 1e+39
1.758038e+15, 7.7818854e+35, 1e+39
1.756255e+15, 7.7722722e+35, 1e+39
1.754472e+15, 7.762659e+35, 1e+39
1.752689e+15, 7.7514436e+35, 1e+39
1.750906e+15, 7.7418304e+35, 1e+39
1.749123e+15, 7.7322172e+35, 1e+39
1.74734e+15, 7.7210018e+35, 1e+39
1.745557e+15, 7.7113886e+35, 1e+39
1.743774e+15, 7.7017754e+35, 1e+39
1.741991e+15, 7.69056e+35, 1e+39
1.740208e+15, 7.6809468e+35, 1e+39
1.738425e+15, 7.6713336e+35, 1e+39
1.736642e+15, 7.6601182e+35, 1e+39
1.734859e+15, 7.650505e+35, 1e+39
1.733076e+15, 7.6408918e+35, 1e+39
1.731293e+15, 7.6296764e+35, 1e+39
1.72951e+15, 7.6200632e+35, 1e+39
1.727727e+15, 7.61045e+35, 1e+39
1.725944e+15, 7.6008368e+35, 1e+39
1.724161e+15, 7.5896214e+35, 1e+39
1.722378e+15, 7.5800082e+35, 1e+39
1.720595e+15, 7.570395e+35, 1e+39
1.718812e+15, 7.5591796e+35, 1e+39
1.717029e+15, 7.5495664e+35, 1e+39
1.715246e+15, 7.5399532e+35, 1e+39
1.713463e+15, 7.5287378e+35, 1e+39
1.71168e+15, 7.5191246e+35, 1e+39
1.709897e+15, 7.5095114e+35, 1e+39
1.708114e+15, 7.498296e+35, 1e+39
1.706331e+15, 7.4886828e+35, 1e+39
1.704548e+15, 7.4790696e+35, 1e+39
1.702765e+15, 7.4694564e+35, 1e+39
1.700982e+15, 7.458241e+35, 1e+39
1.699199e+15, 7.4486278e+35, 1e+39
1.697416e+15, 7.4390146e+35, 1e+39
1.695633e+15, 7.4277992e+35, 1e+39
1.69385e+15, 7.418186e+35, 1e+39
1.692067e+15, 7.4085728e+35, 1e+39
1.690284e+15, 7.3989596e+35, 1e+39
1.688501e+15, 7.3877442e+35, 1e+39
1.686718e+15, 7.378131e+35, 1e+39
1.684935e+15, 7.3685178e+35, 1e+39
1.683152e+15, 7.3573024e+35, 1e+39
1.681369e+15, 7.3476892e+35, 1e+39
1.679586e+15, 7.338076e+35, 1e+39
1.677803e+15, 7.3284628e+35, 1e+39
1.67602e+15, 7.3172474e+35, 1e+39
1.674237e+15, 7.3076342e+35, 1e+39
1.672454e+15, 7.298021e+35, 1e+39
1.670671e+15, 7.2884078e+35, 1e+39
1.668888e+15, 7.2771924e+35, 1e+39
1.667105e+15, 7.2675792e+35, 1e+39
1.665322e+15, 7.257966e+35, 1e+39
1.663539e+15, 7.2467506e+35, 1e+39
1.661756e+15, 7.2371374e+35, 1e+39
1.659973e+15, 7.2275242e+35, 1e+39
1.65819e+15, 7.217911e+35, 1e+39
1.656407e+15, 7.2066956e+35, 1e+39
1.654624e+15, 7.1970824e+35, 1e+39
1.652841e+15, 7.1874692e+35, 1e+39
1.651058e+15, 7.177856e+35, 1e+39
1.649275e+15, 7.1666406e+35, 1e+39
1.647492e+15, 7.1570274e+35, 1e+39
1.645709e+15, 7.1474142e+35, 1e+39
1.643926e+15, 7.137801e+35, 1e+39
1.642143e+15, 7.1265856e+35, 1e+39
1.64036e+15, 7.1169724e+35, 1e+39
1.638577e+15, 7.1073592e+35, 1e+39
1.636794e+15, 7.097746e+35, 1e+39
1.635011e+15, 7.0865306e+35, 1e+39
1.633228e+15, 7.0769174e+35, 1e+39
1.631445e+15, 7.0673042e+35, 1e+39
1.629662e+15, 7.057691e+35, 1e+39
1.627879e+15, 7.0480778e+35, 1e+39
1.626096e+15, 7.0368624e+35, 1e+39
1.624313e+15, 7.0272492e+35, 1e+39
1.62253e+15, 7.017636e+35, 1e+39
1.620747e+15, 7.0080228e+35, 1e+39
1.618964e+15, 6.9968074e+35, 1e+39
1.617181e+15, 6.9871942e+35, 1e+39
1.615398e+15, 6.977581e+35, 1e+39
1.613615e+15, 6.9679678e+35, 1e+39
1.611832e+15, 6.9583546e+35, 1e+39
1.610049e+15, 6.9471392e+35, 1e+39
1.608266e+15, 6.937526e+35, 1e+39
1.606483e+15, 6.9279128e+35, 1e+39
1.6047e+15, 6.9182996e+35, 1e+39
1.602917e+15, 6.9070842e+35, 1e+39
1.601134e+15, 6.897471e+35, 1e+39
1.599351e+15, 6.8878578e+35, 1e+39
1.597568e+15, 6.8782446e+35, 1e+39
1.595785e+15, 6.8686314e+35, 1e+39
1.594002e+15, 6.857416e+35, 1e+39
1.592219e+15, 6.8478028e+35, 1e+39
1.590436e+15, 6.8381896e+35, 1e+39
1.588653e+15, 6.8285764e+35, 1e+39
1.58687e+15, 6.8189632e+35, 1e+39
1.585087e+15, 6.8077478e+35, 1e+39
1.583304e+15, 6.7981346e+35, 1e+39
1.581521e+15, 6.7885214e+35, 1e+39
1.579738e+15, 6.7789082e+35, 1e+39
1.577955e+15, 6.769295e+35, 1e+39
1.576172e+15, 6.7580796e+35, 1e+39
1.574389e+15, 6.7484664e+35, 1e+39
1.572606e+15, 6.7388532e+35, 1e+39
1.570823e+15, 6.72924e+35, 1e+39
1.56904e+15, 6.7196268e+35, 1e+39
1.567257e+15, 6.7084114e+35, 1e+39
1.565474e+15, 6.6987982e+35, 1e+39
1.563691e+15, 6.689185e+35, 1e+39
1.561908e+15, 6.6795718e+35, 1e+39
1.560125e+15, 6.6699586e+35, 1e+39
1.558342e+15, 6.6587432e+35, 1e+39
1.556559e+15, 6.64913e+35, 1e+39
1.554776e+15, 6.6395168e+35, 1e+39
1.552993e+15, 6.6299036e+35, 1e+39
1.55121e+15, 6.6202904e+35, 1e+39
1.549427e+15, 6.6106772e+35, 1e+39
1.547644e+15, 6.5994618e+35, 1e+39
1.545861e+15, 6.5898486e+35, 1e+39
1.544078e+15, 6.5802354e+35, 1e+39
1.542295e+15, 6.5706222e+35, 1e+39
1.540512e+15, 6.561009e+35, 1e+39
1.538729e+15, 6.5513958e+35, 1e+39
1.536946e+15, 6.5401804e+35, 1e+39
1.535163e+15, 6.5305672e+35, 1e+39
1.53338e+15, 6.520954e+35, 1e+39
1.531597e+15, 6.5113408e+35, 1e+39
1.529814e+15, 6.5017276e+35, 1e+39
1.528031e+15, 6.4921144e+35, 1e+39
1.526248e+15, 6.480899e+35, 1e+39
1.524465e+15, 6.4712858e+35, 1e+39
1.522682e+15, 6.4616726e+35, 1e+39
1.520899e+15, 6.4520594e+35, 1e+39
1.519116e+15, 6.4424462e+35, 1e+39
1.517333e+15, 6.432833e+35, 1e+39
1.51555e+15, 6.4216176e+35, 1e+39
1.513767e+15, 6.4120044e+35, 1e+39
1.511984e+15, 6.4023912e+35, 1e+39
1.510201e+15, 6.392778e+35, 1e+39
1.508418e+15, 6.3831648e+35, 1e+39
1.506635e+15, 6.3735516e+35, 1e+39
1.504852e+15, 6.3639384e+35, 1e+39
1.503069e+15, 6.352723e+35, 1e+39
1.501286e+15, 6.3431098e+35, 1e+39
1.499503e+15, 6.3334966e+35, 1e+39
1.49772e+15, 6.3238834e+35, 1e+39
1.495937e+15, 6.3142702e+35, 1e+39
